DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD
1999-01-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-32.5,-4.4,7.4,127.0,559.0
1999-01-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-37.2,-11.7,0.0,0.0,559.0
1999-01-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-37.8,-6.7,9.4,102.0,660.0
1999-01-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-10.6,0.6,24.4,76.0,711.0
1999-01-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-11.1,1.1,0.5,3.0,686.0
1999-01-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-11.7,2.8,0.0,0.0,610.0
1999-01-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-7.8,5.6,19.3,0.0,533.0
1999-01-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-1.7,2.2,0.0,0.0,508.0
1999-01-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-7.8,-0.6,0.3,3.0,508.0
1999-01-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-8.9,2.2,0.3,0.0,508.0
1999-01-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-8.33,4.23,7.47,0.0,508.0
1999-01-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-7.77,6.27,14.63,0.0,508.0
1999-01-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-7.2,8.3,21.8,0.0,508.0
1999-01-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-17.2,-3.9,0.0,0.0,508.0
1999-01-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-17.2,-2.8,0.3,0.0,508.0
1999-01-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-11.7,-2.2,0.0,0.0,508.0
1999-01-29,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-13.9,-6.7,5.1,76.0,584.0
1999-01-30,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-27.8,-9.4,0.0,0.0,584.0
1999-01-31,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-30.0,-10.0,0.0,0.0,584.0
1999-02-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-30.6,-6.7,0.0,0.0,584.0
1999-02-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-23.9,1.7,0.0,0.0,559.0
1999-02-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-8.9,1.7,7.1,25.0,508.0
1999-02-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-7.8,4.4,0.0,0.0,381.0
1999-02-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-6.1,5.6,1.5,3.0,279.0
1999-02-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-18.3,-2.8,0.0,0.0,279.0
1999-02-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-13.9,-5.6,2.5,51.0,330.0
1999-02-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-24.4,-5.6,0.0,0.0,330.0
1999-02-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-25.6,-6.1,0.0,0.0,330.0
1999-02-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-15.6,3.3,1.0,8.0,330.0
1999-02-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-12.8,-1.1,1.8,0.0,305.0
1999-02-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-13.3,1.7,0.5,0.0,279.0
1999-02-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-14.45,11.7,5.1,51.0,305.0
1999-02-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-15.6,0.85,1.5,15.0,305.0
1999-02-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-24.4,-10.0,0.0,0.0,305.0
1999-02-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-24.4,-1.1,0.0,0.0,305.0
1999-02-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-17.2,2.8,0.0,0.0,279.0
1999-02-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-1.7,1.1,4.3,51.0,330.0
1999-02-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-10.6,1.1,0.0,0.0,305.0
1999-02-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-15.6,-1.1,0.0,0.0,305.0
1999-02-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-11.7,-3.3,0.0,0.0,305.0
1999-02-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-23.3,-6.1,0.0,0.0,305.0
1999-02-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-27.8,-14.4,0.0,0.0,305.0
1999-02-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-26.1,-10.6,0.0,0.0,305.0
1999-02-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-24.4,-1.7,0.0,0.0,305.0
1999-02-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-16.1,-2.8,1.0,10.0,305.0
1999-02-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-12.2,-1.1,0.0,0.0,305.0
1999-02-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Winter,-15.0,2.2,0.0,0.0,279.0
1999-03-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-15.0,6.7,6.1,0.0,229.0
1999-03-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.8,8.9,2.8,8.0,203.0
1999-03-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-11.7,-2.2,0.5,3.0,203.0
1999-03-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-10.6,5.6,9.1,0.0,152.0
1999-03-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-11.1,8.3,0.8,3.0,152.0
1999-03-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-18.3,-6.7,0.0,0.0,152.0
1999-03-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-13.3,-7.2,23.4,381.0,533.0
1999-03-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-20.6,-10.6,0.3,5.0,533.0
1999-03-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-20.6,-8.9,0.0,0.0,533.0
1999-03-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-25.0,-6.1,0.0,0.0,533.0
1999-03-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-24.4,-2.8,0.3,3.0,533.0
1999-03-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-8.9,-7.2,5.1,51.0,584.0
1999-03-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-8.3,-3.9,3.0,51.0,635.0
1999-03-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-6.1,-2.8,0.0,0.0,610.0
1999-03-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-5.0,1.7,2.8,64.0,584.0
1999-03-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-6.7,0.6,2.8,13.0,559.0
1999-03-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-7.2,1.7,1.5,8.0,508.0
1999-03-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.3,7.2,0.0,0.0,432.0
1999-03-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,9.4,1.3,8.0,356.0
1999-03-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-5.6,-1.1,4.8,76.0,432.0
1999-03-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-16.7,-1.1,0.0,0.0,432.0
1999-03-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-16.1,6.1,2.8,25.0,356.0
1999-03-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.1,8.3,1.5,8.0,305.0
1999-03-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-7.2,3.3,0.0,0.0,254.0
1999-03-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-6.7,7.8,10.4,0.0,178.0
1999-03-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-8.3,-2.2,1.3,51.0,178.0
1999-03-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-10.6,2.8,0.0,0.0,152.0
1999-03-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-9.4,11.1,0.0,0.0,127.0
1999-03-29,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.9,14.4,0.0,0.0,102.0
1999-03-30,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,0.0,11.1,0.5,3.0,76.0
1999-03-31,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-0.6,6.1,0.3,0.0,51.0
1999-04-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.3,8.9,0.0,0.0,51.0
1999-04-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.3,13.9,1.0,0.0,25.0
1999-04-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.7,11.1,0.5,0.0,0.0
1999-04-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.9,7.8,5.8,0.0,0.0
1999-04-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.9,1.7,0.0,0.0,0.0
1999-04-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-5.0,8.3,0.0,0.0,0.0
1999-04-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-5.0,16.7,0.8,0.0,0.0
1999-04-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,6.7,0.0,0.0,0.0
1999-04-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,1.1,8.9,5.6,0.0,0.0
1999-04-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,5.6,0.0,0.0,0.0
1999-04-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.95,6.98,0.85,0.0,0.0
1999-04-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.7,8.37,1.7,0.0,0.0
1999-04-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-4.45,9.75,2.55,0.0,0.0
1999-04-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-5.2,11.13,3.4,0.0,0.0
1999-04-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-5.95,12.52,4.25,0.0,0.0
1999-04-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-6.7,13.9,5.1,0.0,0.0
1999-04-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.5,11.4,0.0,0.0,0.0
1999-04-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,1.7,8.9,2.5,0.0,0.0
1999-04-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.9,10.0,0.0,0.0,0.0
1999-04-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.1,12.2,0.5,0.0,0.0
1999-04-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.7,10.6,0.8,0.0,0.0
1999-04-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.7,12.8,0.0,0.0,0.0
1999-04-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-0.6,13.3,0.0,0.0,0.0
1999-04-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.3,7.8,0.0,0.0,0.0
1999-04-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-3.9,6.1,0.0,0.0,0.0
1999-04-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.1,11.1,0.3,0.0,0.0
1999-04-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,1.7,11.1,3.6,0.0,0.0
1999-04-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,6.7,0.5,0.0,0.0
1999-04-29,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,12.2,0.0,0.0,0.0
1999-04-30,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,15.6,0.0,0.0,0.0
1999-05-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.7,18.3,0.0,0.0,0.0
1999-05-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,0.6,21.7,0.0,0.0,0.0
1999-05-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,1.7,25.0,0.0,0.0,0.0
1999-05-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,2.2,25.0,0.0,0.0,0.0
1999-05-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,6.1,22.8,7.9,0.0,0.0
1999-05-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,8.3,23.3,0.0,0.0,0.0
1999-05-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,9.45,24.15,0.0,0.0,0.0
1999-05-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,10.6,25.0,0.0,0.0,0.0
1999-05-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,8.35,22.2,5.1,0.0,0.0
1999-05-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,6.1,19.4,9.7,0.0,0.0
1999-05-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.1,8.3,2.0,0.0,0.0
1999-05-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.8,12.8,0.5,0.0,0.0
1999-05-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.7,10.6,0.0,0.0,0.0
1999-05-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-2.2,12.2,0.0,0.0,0.0
1999-05-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,-1.7,18.3,0.0,0.0,0.0
1999-05-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,3.3,23.3,0.0,0.0,0.0
1999-05-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,7.2,24.4,0.0,0.0,0.0
1999-05-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,8.9,23.9,0.0,0.0,0.0
1999-05-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,12.8,25.0,0.0,0.0,0.0
1999-05-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,7.2,23.3,43.7,0.0,0.0
1999-05-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,1.7,11.7,0.5,0.0,0.0
1999-05-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,2.5,18.35,0.0,0.0,0.0
1999-05-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,3.3,25.0,0.0,0.0,0.0
1999-05-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,6.95,21.1,0.3,0.0,0.0
1999-05-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,10.6,17.2,5.1,0.0,0.0
1999-05-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,7.2,16.7,3.0,0.0,0.0
1999-05-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,3.9,12.2,2.8,0.0,0.0
1999-05-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,3.9,12.8,0.5,0.0,0.0
1999-05-29,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,5.0,19.4,0.0,0.0,0.0
1999-05-30,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,7.2,24.4,0.0,0.0,0.0
1999-05-31,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Spring,10.0,30.0,0.0,0.0,0.0
1999-06-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,13.3,29.4,0.0,0.0,0.0
1999-06-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,16.7,26.7,7.1,0.0,0.0
1999-06-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,17.2,25.6,2.3,0.0,0.0
1999-06-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.1,21.7,1.5,0.0,0.0
1999-06-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,3.3,20.0,0.0,0.0,0.0
1999-06-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,5.6,23.3,0.0,0.0,0.0
1999-06-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,14.4,22.8,10.7,0.0,0.0
1999-06-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,17.2,28.9,4.1,0.0,0.0
1999-06-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,15.0,25.6,1.8,0.0,0.0
1999-06-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.7,16.1,7.9,0.0,0.0
1999-06-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.8,23.3,0.3,0.0,0.0
1999-06-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.8,26.7,0.0,0.0,0.0
1999-06-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.7,29.4,0.0,0.0,0.0
1999-06-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,14.4,27.8,0.0,0.0,0.0
1999-06-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.6,26.1,8.1,0.0,0.0
1999-06-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,1.1,16.1,0.3,0.0,0.0
1999-06-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,2.2,17.8,0.0,0.0,0.0
1999-06-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.6,20.0,2.3,0.0,0.0
1999-06-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,5.6,17.8,4.3,0.0,0.0
1999-06-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,6.7,22.2,0.0,0.0,0.0
1999-06-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,9.4,25.6,0.0,0.0,0.0
1999-06-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.1,27.2,0.0,0.0,0.0
1999-06-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,9.4,27.2,0.0,0.0,0.0
1999-06-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.7,27.2,0.0,0.0,0.0
1999-06-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.2,26.1,1.3,0.0,0.0
1999-06-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.8,24.4,2.5,0.0,0.0
1999-06-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.2,27.8,0.0,0.0,0.0
1999-06-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,13.9,31.1,0.0,0.0,0.0
1999-06-29,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,19.4,26.7,15.2,0.0,0.0
1999-06-30,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.6,26.7,17.5,0.0,0.0
1999-07-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.1,23.9,0.0,0.0,0.0
1999-07-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.8,26.1,0.3,0.0,0.0
1999-07-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,13.9,26.1,22.6,0.0,0.0
1999-07-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,16.1,25.6,0.8,0.0,0.0
1999-07-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,18.3,27.8,10.4,0.0,0.0
1999-07-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,20.6,27.8,6.6,0.0,0.0
1999-07-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,15.6,27.8,15.2,0.0,0.0
1999-07-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.7,25.3,0.0,0.0,0.0
1999-07-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.3,22.8,10.9,0.0,0.0
1999-07-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.9,21.1,18.8,0.0,0.0
1999-07-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.0,21.1,3.8,0.0,0.0
1999-07-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,6.1,18.9,0.0,0.0,0.0
1999-07-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.3,25.0,0.0,0.0,0.0
1999-07-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,9.4,23.9,0.0,0.0,0.0
1999-07-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.7,26.1,0.0,0.0,0.0
1999-07-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,15.6,27.8,0.0,0.0,0.0
1999-07-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,17.2,28.3,0.0,0.0,0.0
1999-07-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,16.1,30.0,2.0,0.0,0.0
1999-07-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,13.9,27.2,0.3,0.0,0.0
1999-07-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.3,20.6,2.5,0.0,0.0
1999-07-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,5.6,20.6,0.0,0.0,0.0
1999-07-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.8,27.8,0.0,0.0,0.0
1999-07-23,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,9.45,27.65,6.48,0.0,0.0
1999-07-24,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.1,27.5,12.95,0.0,0.0
1999-07-25,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.75,27.35,19.42,0.0,0.0
1999-07-26,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,14.4,27.2,25.9,0.0,0.0
1999-07-27,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,13.9,26.95,3.0,0.0,0.0
1999-07-28,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.2,26.7,0.3,0.0,0.0
1999-07-29,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.8,25.6,1.8,0.0,0.0
1999-07-30,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,13.9,25.6,0.5,0.0,0.0
1999-07-31,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,15.6,29.4,0.0,0.0,0.0
1999-08-01,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,21.7,30.0,0.8,0.0,0.0
1999-08-02,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.0,26.1,0.0,0.0,0.0
1999-08-03,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.2,19.4,0.0,0.0,0.0
1999-08-04,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.6,21.1,0.0,0.0,0.0
1999-08-05,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.2,20.0,11.9,0.0,0.0
1999-08-06,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.65,20.51,12.9,0.0,0.0
1999-08-07,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.1,21.02,13.9,0.0,0.0
1999-08-08,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.55,21.52,14.9,0.0,0.0
1999-08-09,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,10.0,22.03,15.9,0.0,0.0
1999-08-10,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,9.45,22.54,16.9,0.0,0.0
1999-08-11,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.9,23.05,17.9,0.0,0.0
1999-08-12,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.35,23.56,18.9,0.0,0.0
1999-08-13,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.8,24.07,19.9,0.0,0.0
1999-08-14,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.25,24.58,20.9,0.0,0.0
1999-08-15,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,6.7,25.08,21.9,0.0,0.0
1999-08-16,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,6.15,25.59,22.9,0.0,0.0
1999-08-17,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,5.6,26.1,23.9,0.0,0.0
1999-08-18,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,15.0,23.9,4.8,0.0,0.0
1999-08-19,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,11.1,20.6,1.0,0.0,0.0
1999-08-20,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,7.8,22.2,0.0,0.0,0.0
1999-08-21,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,8.9,23.9,0.0,0.0,0.0
1999-08-22,USC00434120,44.8128,-71.8903,365.8,VT ISLAND POND,Summer,12.2,17.8,4.1,0.0,0.0
