ID,YEAR,Month,ELEMENT,VALUE1,VALUE2,VALUE3,VALUE4,VALUE5,VALUE6,VALUE7,VALUE8,VALUE9,VALUE10,VALUE11,VALUE12,VALUE13,VALUE14,VALUE15,VALUE16,VALUE17,VALUE18,VALUE19,VALUE20,VALUE21,VALUE22,VALUE23,VALUE24,VALUE25,VALUE26,VALUE27,VALUE28,VALUE29,VALUE30,VALUE31
USC00274234,2025,2,SNWD,102.0,102.0,152.0,102.0,102.0,102.0,152.0,127.0,254.0,254.0,229.0,229.0,254.0,229.0,229.0,330.0,356.0,356.0,330.0,330.0,330.0,330.0,305.0,305.0,279.0,254.0,229.0,229.0,,,
USC00274234,2025,3,SNWD,203.0,178.0,178.0,178.0,152.0,102.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00274304,2025,2,SNWD,178.0,178.0,203.0,203.0,178.0,178.0,203.0,178.0,279.0,279.0,229.0,229.0,254.0,229.0,229.0,381.0,457.0,457.0,381.0,381.0,381.0,381.0,381.0,356.0,330.0,305.0,254.0,229.0,,,
USC00274304,2025,3,SNWD,203.0,203.0,178.0,178.0,152.0,102.0,102.0,102.0,76.0,51.0,51.0,51.0,51.0,51.0,51.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
USC00274329,2025,2,SNWD,305.0,279.0,305.0,305.0,305.0,305.0,330.0,305.0,406.0,406.0,381.0,381.0,356.0,381.0,356.0,432.0,533.0,457.0,457.0,432.0,457.0,432.0,432.0,432.0,406.0,330.0,,305.0,,,
USC00274329,2025,3,SNWD,305.0,406.0,381.0,356.0,432.0,305.0,254.0,254.0,330.0,279.0,254.0,178.0,152.0,127.0,102.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,,,,,,
USC00274399,2025,2,SNWD,178.0,152.0,203.0,178.0,178.0,178.0,254.0,229.0,381.0,356.0,356.0,330.0,330.0,305.0,305.0,381.0,381.0,381.0,381.0,,,381.0,356.0,356.0,356.0,330.0,330.0,356.0,,,
USC00274399,2025,3,SNWD,356.0,330.0,330.0,330.0,330.0,279.0,254.0,254.0,229.0,178.0,127.0,102.0,76.0,76.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00274480,2025,2,SNWD,229.0,229.0,305.0,254.0,229.0,229.0,356.0,305.0,508.0,457.0,457.0,432.0,457.0,483.0,457.0,533.0,584.0,533.0,533.0,508.0,457.0,457.0,406.0,356.0,305.0,254.0,254.0,305.0,,,
USC00274480,2025,3,SNWD,,305.0,305.0,305.0,305.0,254.0,203.0,203.0,203.0,152.0,127.0,102.0,102.0,76.0,76.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,,,,,,
USC00274810,2025,2,SNWD,508.0,483.0,,686.0,711.0,635.0,635.0,711.0,864.0,864.0,813.0,,838.0,787.0,787.0,1270.0,940.0,838.0,813.0,813.0,813.0,,787.0,813.0,762.0,889.0,864.0,,,,
USC00274810,2025,3,SNWD,,1118.0,1067.0,1372.0,1016.0,,813.0,,813.0,864.0,838.0,813.0,,,813.0,762.0,686.0,660.0,660.0,838.0,610.0,610.0,559.0,0.0,635.0,,,,,,
USC00275013,2025,2,SNWD,,,203.0,178.0,152.0,102.0,178.0,178.0,330.0,330.0,305.0,305.0,330.0,305.0,,406.0,508.0,508.0,508.0,508.0,432.0,,,381.0,305.0,279.0,305.0,254.0,,,
USC00275013,2025,3,SNWD,,,178.0,178.0,178.0,152.0,,,,102.0,76.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
USC00275211,2025,2,SNWD,178.0,203.0,102.0,102.0,102.0,203.0,203.0,356.0,330.0,330.0,305.0,330.0,330.0,330.0,356.0,457.0,457.0,457.0,457.0,406.0,406.0,406.0,381.0,330.0,330.0,305.0,305.0,305.0,,,
USC00275211,2025,3,SNWD,305.0,279.0,279.0,279.0,279.0,,102.0,102.0,102.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
USC00275703,2025,2,SNWD,102.0,102.0,127.0,102.0,102.0,76.0,127.0,127.0,254.0,229.0,229.0,229.0,254.0,203.0,203.0,330.0,330.0,305.0,305.0,254.0,254.0,254.0,254.0,254.0,254.0,229.0,229.0,203.0,,,
USC00275703,2025,3,SNWD,178.0,152.0,152.0,127.0,127.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00275868,2025,2,SNWD,,127.0,178.0,102.0,102.0,102.0,,203.0,381.0,330.0,305.0,305.0,305.0,,,356.0,356.0,356.0,,330.0,,,,305.0,279.0,279.0,,,,,
USC00275868,2025,3,SNWD,,,356.0,356.0,330.0,254.0,,,203.0,178.0,178.0,102.0,102.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,
USC00275995,2025,2,SNWD,279.0,279.0,356.0,330.0,305.0,279.0,356.0,330.0,508.0,457.0,432.0,381.0,381.0,406.0,381.0,432.0,533.0,533.0,533.0,,533.0,483.0,457.0,457.0,457.0,406.0,381.0,508.0,,,
USC00275995,2025,3,SNWD,533.0,483.0,483.0,457.0,432.0,381.0,330.0,330.0,330.0,356.0,279.0,229.0,203.0,178.0,152.0,127.0,,,0.0,0.0,0.0,0.0,0.0,0.0,102.0,,,,,,
USC00276365,2025,2,SNWD,279.0,254.0,330.0,381.0,330.0,330.0,432.0,381.0,406.0,406.0,381.0,356.0,356.0,432.0,406.0,457.0,508.0,457.0,432.0,432.0,432.0,406.0,406.0,406.0,381.0,356.0,330.0,356.0,,,
USC00276365,2025,3,SNWD,381.0,406.0,381.0,381.0,432.0,330.0,254.0,254.0,254.0,279.0,254.0,229.0,203.0,203.0,178.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00276368,2025,2,SNWD,152.0,127.0,152.0,127.0,127.0,127.0,229.0,178.0,381.0,,279.0,254.0,305.0,254.0,254.0,330.0,356.0,356.0,356.0,356.0,330.0,330.0,305.0,305.0,279.0,254.0,229.0,254.0,,,
USC00276368,2025,3,SNWD,229.0,229.0,203.0,178.0,178.0,127.0,102.0,51.0,51.0,51.0,25.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
USC00276550,2025,2,SNWD,,,152.0,127.0,102.0,102.0,152.0,,,305.0,279.0,254.0,254.0,229.0,,,356.0,356.0,330.0,330.0,305.0,,,305.0,279.0,279.0,279.0,279.0,,,
USC00276550,2025,3,SNWD,,,229.0,203.0,203.0,127.0,76.0,,,76.0,51.0,25.0,25.0,25.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
USC00276818,2025,2,SNWD,406.0,406.0,483.0,483.0,483.0,508.0,457.0,508.0,635.0,,686.0,610.0,635.0,711.0,635.0,686.0,813.0,813.0,,813.0,635.0,635.0,635.0,635.0,610.0,559.0,533.0,610.0,,,
USC00276818,2025,3,SNWD,660.0,635.0,635.0,635.0,584.0,610.0,483.0,432.0,432.0,533.0,508.0,483.0,483.0,406.0,356.0,305.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,,,,,,
USC00276856,2025,2,SNWD,,305.0,,,279.0,279.0,356.0,,406.0,406.0,406.0,,406.0,432.0,406.0,432.0,406.0,406.0,,381.0,406.0,,406.0,381.0,,,305.0,356.0,,,
USC00276856,2025,3,SNWD,406.0,,406.0,406.0,432.0,254.0,229.0,229.0,229.0,254.0,254.0,178.0,178.0,178.0,102.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00278539,2025,2,SNWD,,,203.0,152.0,152.0,127.0,229.0,,,330.0,330.0,305.0,330.0,305.0,,,,406.0,406.0,381.0,381.0,381.0,381.0,381.0,330.0,305.0,,330.0,,,
USC00278539,2025,3,SNWD,,,279.0,279.0,254.0,,229.0,,,203.0,178.0,152.0,127.0,102.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00278614,2025,2,SNWD,330.0,305.0,381.0,330.0,330.0,330.0,406.0,381.0,559.0,533.0,483.0,457.0,457.0,457.0,457.0,483.0,559.0,533.0,533.0,508.0,508.0,508.0,508.0,483.0,483.0,483.0,483.0,559.0,,,
USC00278614,2025,3,SNWD,584.0,546.0,546.0,533.0,533.0,483.0,432.0,432.0,432.0,445.0,406.0,381.0,381.0,381.0,356.0,305.0,229.0,178.0,178.0,127.0,76.0,51.0,25.0,0.0,140.0,,,,,,
USC00279091,2025,2,SNWD,,,,279.0,229.0,229.0,279.0,,,,,,330.0,,,330.0,381.0,356.0,,,,,,,,,254.0,330.0,,,
USC00279091,2025,3,SNWD,279.0,279.0,279.0,,,,,,,,127.0,76.0,,,,,,,0.0,,,,,,,,,,,,
USC00279278,2025,2,SNWD,152.0,152.0,203.0,178.0,178.0,178.0,229.0,229.0,406.0,356.0,330.0,305.0,356.0,305.0,279.0,432.0,483.0,457.0,457.0,457.0,432.0,432.0,406.0,406.0,381.0,330.0,305.0,305.0,,,
USC00279278,2025,3,SNWD,279.0,229.0,229.0,203.0,,127.0,76.0,76.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
USC00279970,2025,2,SNWD,635.0,635.0,,711.0,737.0,737.0,762.0,737.0,864.0,864.0,838.0,,813.0,864.0,813.0,889.0,914.0,914.0,914.0,889.0,914.0,,914.0,940.0,914.0,889.0,889.0,,,,
USC00279970,2025,3,SNWD,,1067.0,1016.0,1016.0,965.0,,787.0,254.0,813.0,838.0,813.0,762.0,,,762.0,711.0,660.0,610.0,508.0,508.0,406.0,483.0,508.0,508.0,533.0,,,,,,
USW00014710,2025,2,SNWD,80.0,80.0,100.0,30.0,30.0,80.0,80.0,80.0,230.0,200.0,180.0,180.0,180.0,180.0,180.0,280.0,360.0,300.0,300.0,300.0,300.0,300.0,280.0,250.0,230.0,180.0,150.0,130.0,,,
USW00014710,2025,3,SNWD,100.0,80.0,80.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
USW00014745,2025,2,SNWD,150.0,150.0,180.0,130.0,100.0,180.0,180.0,180.0,330.0,250.0,250.0,250.0,250.0,250.0,250.0,300.0,430.0,360.0,360.0,330.0,330.0,330.0,330.0,300.0,250.0,250.0,200.0,200.0,,,
USW00014745,2025,3,SNWD,200.0,180.0,180.0,180.0,150.0,130.0,80.0,80.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
USW00014755,2025,2,SNWD,178.0,152.0,178.0,203.0,178.0,178.0,178.0,203.0,330.0,356.0,330.0,356.0,305.0,279.0,,279.0,330.0,229.0,229.0,229.0,229.0,,,,203.0,279.0,279.0,279.0,,,
USW00014755,2025,3,SNWD,305.0,305.0,305.0,305.0,330.0,,279.0,254.0,229.0,254.0,254.0,254.0,254.0,254.0,254.0,229.0,102.0,76.0,76.0,76.0,102.0,102.0,127.0,102.0,102.0,,,,,,
