ID,YEAR,Month,ELEMENT,VALUE1,VALUE2,VALUE3,VALUE4,VALUE5,VALUE6,VALUE7,VALUE8,VALUE9,VALUE10,VALUE11,VALUE12,VALUE13,VALUE14,VALUE15,VALUE16,VALUE17,VALUE18,VALUE19,VALUE20,VALUE21,VALUE22,VALUE23,VALUE24,VALUE25,VALUE26,VALUE27,VALUE28,VALUE29,VALUE30,VALUE31,Season
USC00272800,2014,5,TMAX,72.0,178.0,183.0,194.0,150.0,167.0,172.0,200.0,222.0,117.0,250.0,256.0,300.0,111.0,178.0,261.0,222.0,233.0,200.0,183.0,217.0,217.0,172.0,139.0,194.0,217.0,256.0,178.0,100.0,189.0,211.0,Spring
USC00272800,2014,6,TMAX,178.0,239.0,289.0,250.0,144.0,167.0,239.0,289.0,300.0,283.0,233.0,217.0,189.0,167.0,233.0,250.0,278.0,300.0,272.0,272.0,222.0,233.0,244.0,250.0,278.0,322.0,228.0,261.0,300.0,300.0,,Summer
USC00272800,2014,7,TMAX,322.0,322.0,339.0,300.0,228.0,261.0,289.0,300.0,311.0,300.0,267.0,261.0,294.0,294.0,311.0,300.0,239.0,267.0,267.0,256.0,250.0,261.0,317.0,333.0,250.0,267.0,278.0,239.0,289.0,244.0,256.0,Summer
USC00272800,2014,8,TMAX,267.0,272.0,233.0,233.0,283.0,294.0,272.0,244.0,267.0,283.0,283.0,300.0,267.0,189.0,233.0,206.0,239.0,239.0,233.0,256.0,261.0,200.0,206.0,222.0,278.0,311.0,306.0,306.0,244.0,222.0,250.0,Summer
USC00272800,2014,9,TMAX,283.0,306.0,311.0,272.0,283.0,311.0,306.0,244.0,222.0,200.0,228.0,217.0,206.0,156.0,178.0,189.0,178.0,217.0,217.0,150.0,211.0,261.0,206.0,211.0,194.0,172.0,244.0,283.0,300.0,222.0,,Fall
USC00272800,2014,10,TMAX,139.0,133.0,139.0,172.0,156.0,167.0,194.0,233.0,222.0,178.0,167.0,144.0,167.0,167.0,250.0,272.0,206.0,217.0,211.0,117.0,139.0,144.0,94.0,111.0,111.0,189.0,139.0,150.0,156.0,167.0,139.0,Fall
USC00272800,2014,11,TMAX,100.0,56.0,44.0,106.0,139.0,172.0,83.0,78.0,83.0,117.0,139.0,167.0,144.0,83.0,56.0,33.0,39.0,22.0,22.0,22.0,61.0,6.0,67.0,150.0,189.0,156.0,50.0,11.0,6.0,0.0,,Fall
USC00272800,2014,12,TMAX,83.0,144.0,-6.0,50.0,39.0,0.0,11.0,28.0,-28.0,33.0,28.0,17.0,17.0,28.0,61.0,61.0,39.0,72.0,50.0,28.0,6.0,11.0,33.0,50.0,44.0,,89.0,100.0,94.0,44.0,-28.0,Winter
USC00272800,2015,1,TMAX,-28.0,0.0,22.0,6.0,44.0,11.0,-94.0,-50.0,-61.0,-22.0,-50.0,-22.0,11.0,-50.0,-44.0,-17.0,11.0,-61.0,78.0,56.0,22.0,0.0,33.0,17.0,-11.0,11.0,-67.0,-83.0,-50.0,0.0,-6.0,Winter
USC00272800,2015,2,TMAX,-72.0,-39.0,-117.0,-61.0,0.0,-22.0,-67.0,-22.0,-106.0,-83.0,-6.0,-44.0,-61.0,-94.0,-78.0,-67.0,-78.0,-44.0,-11.0,-17.0,-78.0,-11.0,39.0,-61.0,-83.0,11.0,-50.0,-28.0,,,,Winter
USC00272800,2015,3,TMAX,0.0,-11.0,17.0,11.0,78.0,-17.0,-17.0,33.0,50.0,78.0,117.0,133.0,17.0,50.0,17.0,11.0,72.0,89.0,-33.0,-6.0,6.0,56.0,-33.0,-6.0,61.0,94.0,128.0,50.0,22.0,61.0,56.0,Spring
USC00272800,2015,4,TMAX,89.0,61.0,156.0,172.0,89.0,72.0,72.0,61.0,39.0,17.0,94.0,111.0,200.0,233.0,200.0,183.0,156.0,178.0,161.0,139.0,89.0,167.0,183.0,89.0,100.0,117.0,128.0,128.0,172.0,144.0,,Spring
USC00272800,2015,5,TMAX,150.0,139.0,189.0,244.0,294.0,244.0,256.0,300.0,172.0,244.0,317.0,200.0,289.0,167.0,211.0,211.0,206.0,261.0,183.0,228.0,156.0,217.0,217.0,217.0,278.0,278.0,311.0,317.0,306.0,256.0,311.0,Spring
USC00272800,2015,6,TMAX,228.0,94.0,100.0,172.0,183.0,200.0,244.0,222.0,250.0,267.0,272.0,306.0,283.0,283.0,250.0,144.0,206.0,244.0,261.0,267.0,233.0,244.0,289.0,294.0,272.0,261.0,244.0,228.0,128.0,233.0,,Summer
USC00272800,2015,7,TMAX,267.0,250.0,256.0,261.0,211.0,283.0,283.0,289.0,278.0,244.0,278.0,300.0,322.0,272.0,256.0,278.0,250.0,256.0,250.0,322.0,328.0,306.0,306.0,261.0,250.0,211.0,250.0,278.0,306.0,339.0,311.0,Summer
USC00272800,2015,8,TMAX,300.0,294.0,294.0,322.0,283.0,278.0,261.0,256.0,261.0,244.0,300.0,217.0,278.0,272.0,300.0,306.0,317.0,333.0,333.0,317.0,283.0,272.0,267.0,217.0,278.0,261.0,278.0,261.0,261.0,267.0,294.0,Summer
USC00272800,2015,9,TMAX,300.0,283.0,322.0,317.0,228.0,278.0,317.0,328.0,322.0,344.0,239.0,239.0,256.0,172.0,217.0,272.0,294.0,311.0,306.0,278.0,211.0,211.0,200.0,250.0,244.0,178.0,183.0,228.0,267.0,283.0,,Fall
USC00272800,2015,10,TMAX,228.0,172.0,122.0,133.0,133.0,167.0,206.0,217.0,172.0,161.0,144.0,206.0,256.0,206.0,194.0,167.0,156.0,122.0,67.0,89.0,178.0,144.0,217.0,106.0,89.0,167.0,133.0,128.0,194.0,239.0,133.0,Fall
USC00272800,2015,11,TMAX,122.0,156.0,178.0,222.0,194.0,239.0,239.0,156.0,122.0,150.0,122.0,78.0,117.0,150.0,56.0,117.0,133.0,83.0,100.0,128.0,144.0,83.0,61.0,44.0,61.0,78.0,139.0,183.0,89.0,56.0,,Fall
USC00272800,2015,12,TMAX,11.0,28.0,56.0,67.0,78.0,117.0,144.0,133.0,39.0,67.0,128.0,111.0,133.0,100.0,83.0,139.0,72.0,83.0,78.0,33.0,33.0,94.0,122.0,83.0,111.0,183.0,122.0,56.0,-11.0,0.0,0.0,Winter
USC00272800,2016,1,TMAX,67.0,39.0,28.0,56.0,-44.0,-44.0,67.0,50.0,28.0,33.0,117.0,0.0,6.0,-22.0,-17.0,6.0,22.0,6.0,-33.0,-50.0,-22.0,-17.0,-6.0,-50.0,28.0,33.0,94.0,72.0,56.0,39.0,39.0,Winter
USC00272800,2016,2,TMAX,128.0,150.0,89.0,139.0,128.0,0.0,28.0,67.0,-72.0,-17.0,6.0,-28.0,-56.0,-61.0,-128.0,-11.0,111.0,50.0,11.0,39.0,144.0,100.0,39.0,11.0,161.0,167.0,17.0,39.0,139.0,,,Winter
USC00272800,2016,3,TMAX,156.0,72.0,72.0,-11.0,-22.0,28.0,56.0,56.0,117.0,250.0,167.0,128.0,161.0,167.0,50.0,67.0,139.0,167.0,106.0,56.0,22.0,67.0,89.0,161.0,33.0,50.0,89.0,100.0,56.0,78.0,150.0,Spring
USC00272800,2016,4,TMAX,228.0,233.0,94.0,22.0,-44.0,28.0,56.0,128.0,100.0,83.0,83.0,150.0,139.0,122.0,133.0,156.0,161.0,217.0,200.0,156.0,156.0,256.0,250.0,183.0,144.0,161.0,39.0,161.0,150.0,128.0,,Spring
USC00272800,2016,5,TMAX,167.0,128.0,83.0,106.0,94.0,111.0,172.0,111.0,156.0,161.0,222.0,244.0,267.0,206.0,256.0,144.0,128.0,206.0,189.0,206.0,239.0,233.0,178.0,256.0,144.0,311.0,294.0,256.0,333.0,150.0,250.0,Spring
USC00272800,2016,6,TMAX,300.0,233.0,200.0,217.0,278.0,178.0,272.0,278.0,217.0,178.0,206.0,189.0,222.0,211.0,244.0,278.0,272.0,267.0,250.0,306.0,322.0,278.0,222.0,267.0,261.0,272.0,306.0,306.0,267.0,272.0,,Summer
USC00272800,2016,7,TMAX,294.0,300.0,244.0,278.0,311.0,300.0,344.0,267.0,211.0,172.0,178.0,267.0,311.0,333.0,300.0,333.0,311.0,283.0,328.0,250.0,267.0,306.0,344.0,333.0,311.0,300.0,322.0,328.0,328.0,283.0,294.0,Summer
USC00272800,2016,8,TMAX,200.0,250.0,261.0,294.0,311.0,322.0,311.0,294.0,300.0,317.0,261.0,350.0,356.0,250.0,333.0,289.0,278.0,267.0,311.0,306.0,289.0,267.0,233.0,267.0,311.0,306.0,306.0,300.0,300.0,289.0,283.0,Summer
USC00272800,2016,9,TMAX,283.0,272.0,244.0,256.0,244.0,244.0,211.0,217.0,283.0,333.0,261.0,272.0,250.0,294.0,294.0,228.0,250.0,267.0,244.0,217.0,283.0,261.0,278.0,239.0,189.0,178.0,194.0,222.0,144.0,172.0,,Fall
USC00272800,2016,10,TMAX,150.0,122.0,128.0,211.0,167.0,189.0,239.0,244.0,189.0,128.0,133.0,183.0,206.0,200.0,150.0,139.0,211.0,250.0,172.0,250.0,167.0,206.0,172.0,133.0,139.0,78.0,94.0,94.0,100.0,78.0,128.0,Fall
USC00272800,2016,11,TMAX,94.0,122.0,183.0,117.0,117.0,122.0,94.0,106.0,183.0,122.0,111.0,144.0,83.0,150.0,189.0,122.0,122.0,150.0,183.0,156.0,94.0,22.0,50.0,56.0,28.0,33.0,61.0,56.0,72.0,100.0,,Fall
USC00272800,2016,12,TMAX,89.0,128.0,100.0,61.0,44.0,0.0,50.0,22.0,50.0,0.0,-28.0,0.0,22.0,44.0,39.0,-28.0,-100.0,-6.0,111.0,-50.0,-6.0,56.0,11.0,61.0,39.0,44.0,106.0,117.0,44.0,17.0,22.0,Winter
USC00272800,2017,1,TMAX,17.0,61.0,44.0,39.0,78.0,0.0,-11.0,-67.0,-56.0,-78.0,72.0,122.0,150.0,61.0,-17.0,11.0,39.0,56.0,-6.0,50.0,33.0,78.0,33.0,0.0,28.0,44.0,106.0,50.0,33.0,33.0,17.0,Winter
USC00272800,2017,2,TMAX,-22.0,39.0,33.0,-11.0,-11.0,50.0,6.0,-33.0,100.0,-39.0,-78.0,-72.0,-44.0,-6.0,28.0,33.0,6.0,39.0,117.0,150.0,61.0,67.0,144.0,200.0,222.0,194.0,44.0,117.0,,,,Winter
USC00272800,2017,3,TMAX,117.0,178.0,72.0,11.0,-89.0,-11.0,56.0,39.0,133.0,72.0,0.0,-89.0,-44.0,11.0,6.0,-33.0,0.0,50.0,22.0,56.0,117.0,111.0,0.0,22.0,17.0,22.0,28.0,39.0,33.0,72.0,94.0,Spring
USC00272800,2017,4,TMAX,28.0,6.0,122.0,150.0,33.0,61.0,78.0,122.0,83.0,183.0,278.0,311.0,211.0,133.0,172.0,217.0,294.0,217.0,106.0,111.0,156.0,61.0,83.0,200.0,222.0,94.0,133.0,178.0,283.0,267.0,,Spring
USC00272800,2017,5,TMAX,133.0,78.0,183.0,161.0,172.0,100.0,194.0,200.0,106.0,111.0,144.0,150.0,161.0,122.0,89.0,150.0,256.0,333.0,339.0,300.0,211.0,206.0,128.0,200.0,211.0,139.0,150.0,200.0,189.0,106.0,144.0,Spring
USC00272800,2017,6,TMAX,217.0,239.0,206.0,189.0,222.0,128.0,111.0,233.0,267.0,239.0,289.0,339.0,350.0,328.0,261.0,233.0,194.0,211.0,300.0,311.0,283.0,261.0,272.0,289.0,300.0,272.0,244.0,233.0,239.0,228.0,,Summer
USC00272800,2017,7,TMAX,283.0,306.0,300.0,283.0,278.0,283.0,283.0,194.0,283.0,278.0,289.0,267.0,294.0,156.0,183.0,267.0,306.0,294.0,289.0,322.0,317.0,311.0,289.0,239.0,189.0,211.0,272.0,222.0,278.0,228.0,261.0,Summer
USC00272800,2017,8,TMAX,300.0,306.0,311.0,306.0,300.0,233.0,239.0,244.0,239.0,289.0,300.0,267.0,250.0,278.0,267.0,239.0,267.0,272.0,200.0,300.0,267.0,289.0,311.0,261.0,256.0,222.0,228.0,233.0,233.0,194.0,228.0,Summer
USC00272800,2017,9,TMAX,239.0,178.0,222.0,156.0,250.0,294.0,206.0,228.0,217.0,217.0,222.0,256.0,278.0,278.0,272.0,250.0,267.0,278.0,206.0,194.0,222.0,217.0,200.0,289.0,311.0,306.0,306.0,300.0,233.0,189.0,,Fall
USC00272800,2017,10,TMAX,100.0,183.0,211.0,206.0,256.0,256.0,178.0,233.0,261.0,222.0,244.0,194.0,144.0,172.0,244.0,244.0,139.0,139.0,222.0,239.0,206.0,250.0,200.0,200.0,233.0,206.0,156.0,167.0,200.0,178.0,178.0,Fall
USC00272800,2017,11,TMAX,139.0,117.0,194.0,233.0,128.0,172.0,194.0,72.0,72.0,94.0,22.0,22.0,67.0,28.0,44.0,72.0,72.0,33.0,133.0,144.0,50.0,150.0,50.0,39.0,94.0,144.0,72.0,50.0,83.0,156.0,,Fall
USC00272800,2017,12,TMAX,61.0,94.0,44.0,56.0,61.0,139.0,67.0,61.0,22.0,11.0,33.0,28.0,-6.0,-50.0,-33.0,-39.0,6.0,-39.0,-22.0,78.0,50.0,-22.0,-44.0,17.0,11.0,-6.0,-50.0,-67.0,-139.0,-139.0,-106.0,Winter
USC00272800,2018,1,TMAX,-122.0,-139.0,-106.0,-22.0,-11.0,-111.0,-128.0,-67.0,6.0,44.0,33.0,111.0,156.0,150.0,-50.0,-67.0,0.0,-6.0,-11.0,11.0,94.0,83.0,11.0,17.0,17.0,-39.0,-6.0,106.0,94.0,17.0,-17.0,Winter
USC00272800,2018,2,TMAX,-22.0,39.0,-28.0,-11.0,39.0,44.0,6.0,-11.0,-28.0,-22.0,72.0,39.0,44.0,0.0,83.0,106.0,78.0,22.0,56.0,94.0,172.0,239.0,44.0,61.0,106.0,28.0,106.0,111.0,,,,Winter
USC00272800,2018,3,TMAX,167.0,144.0,56.0,89.0,44.0,67.0,28.0,-6.0,6.0,11.0,39.0,61.0,44.0,-17.0,28.0,61.0,17.0,28.0,-17.0,6.0,61.0,33.0,83.0,78.0,67.0,39.0,67.0,83.0,139.0,111.0,122.0,Spring
USC00272800,2018,4,TMAX,133.0,128.0,56.0,94.0,78.0,50.0,39.0,78.0,67.0,61.0,56.0,83.0,144.0,167.0,122.0,11.0,94.0,89.0,117.0,72.0,111.0,144.0,156.0,189.0,222.0,117.0,194.0,150.0,200.0,139.0,,Spring
USC00272800,2018,5,TMAX,89.0,189.0,317.0,294.0,244.0,228.0,183.0,194.0,217.0,211.0,200.0,189.0,117.0,178.0,244.0,289.0,156.0,256.0,167.0,200.0,250.0,261.0,200.0,283.0,228.0,306.0,294.0,128.0,183.0,306.0,222.0,Spring
USC00272800,2018,6,TMAX,294.0,272.0,283.0,172.0,106.0,144.0,200.0,217.0,267.0,261.0,250.0,211.0,267.0,256.0,233.0,211.0,278.0,283.0,317.0,256.0,267.0,267.0,233.0,183.0,250.0,222.0,261.0,250.0,239.0,311.0,,Summer
USC00272800,2018,7,TMAX,317.0,328.0,283.0,344.0,333.0,333.0,283.0,261.0,289.0,317.0,328.0,261.0,267.0,267.0,244.0,272.0,300.0,294.0,256.0,272.0,278.0,244.0,244.0,289.0,300.0,289.0,278.0,311.0,300.0,272.0,278.0,Summer
USC00272800,2018,8,TMAX,300.0,250.0,322.0,300.0,272.0,311.0,333.0,333.0,300.0,300.0,283.0,200.0,211.0,239.0,278.0,300.0,300.0,261.0,267.0,228.0,233.0,228.0,261.0,250.0,283.0,283.0,278.0,300.0,333.0,339.0,283.0,Summer
USC00272800,2018,9,TMAX,222.0,222.0,283.0,333.0,306.0,317.0,328.0,217.0,189.0,156.0,178.0,244.0,194.0,250.0,256.0,244.0,294.0,283.0,261.0,178.0,178.0,211.0,200.0,183.0,128.0,144.0,278.0,211.0,122.0,200.0,,Fall
USC00272800,2018,10,TMAX,189.0,128.0,128.0,161.0,228.0,167.0,161.0,222.0,117.0,261.0,283.0,128.0,161.0,133.0,144.0,172.0,133.0,100.0,67.0,156.0,178.0,67.0,100.0,122.0,89.0,72.0,83.0,67.0,89.0,106.0,72.0,Fall
USC00272800,2018,11,TMAX,111.0,100.0,111.0,133.0,100.0,67.0,106.0,161.0,111.0,78.0,78.0,56.0,83.0,89.0,0.0,17.0,11.0,67.0,17.0,17.0,0.0,22.0,-89.0,-22.0,61.0,56.0,39.0,33.0,39.0,50.0,,Fall
USC00272800,2018,12,TMAX,44.0,56.0,72.0,106.0,6.0,6.0,33.0,17.0,-33.0,11.0,17.0,17.0,,-28.0,72.0,111.0,33.0,33.0,-22.0,28.0,89.0,167.0,122.0,28.0,28.0,6.0,17.0,6.0,56.0,94.0,11.0,Winter
USC00272800,2019,1,TMAX,44.0,106.0,6.0,39.0,67.0,33.0,61.0,-33.0,6.0,28.0,0.0,-50.0,-61.0,-22.0,0.0,17.0,22.0,-39.0,22.0,-17.0,-61.0,-139.0,-50.0,106.0,139.0,22.0,0.0,67.0,-28.0,-44.0,-17.0,Winter
USC00272800,2019,2,TMAX,-94.0,-61.0,-11.0,17.0,167.0,167.0,33.0,28.0,100.0,-6.0,6.0,0.0,17.0,28.0,28.0,56.0,39.0,11.0,-39.0,-22.0,-33.0,72.0,61.0,39.0,44.0,11.0,-44.0,-83.0,,,,Winter
USC00272800,2019,3,TMAX,-11.0,33.0,0.0,56.0,33.0,-11.0,-44.0,-33.0,22.0,72.0,28.0,67.0,56.0,50.0,83.0,178.0,83.0,28.0,39.0,61.0,106.0,94.0,50.0,61.0,144.0,72.0,50.0,72.0,133.0,122.0,144.0,Spring
USC00272800,2019,4,TMAX,200.0,44.0,111.0,161.0,83.0,83.0,167.0,189.0,22.0,28.0,50.0,117.0,144.0,239.0,200.0,161.0,128.0,167.0,94.0,250.0,222.0,194.0,189.0,139.0,172.0,167.0,72.0,106.0,133.0,139.0,,Spring
USC00272800,2019,5,TMAX,106.0,117.0,67.0,89.0,172.0,139.0,178.0,217.0,183.0,150.0,133.0,183.0,111.0,128.0,78.0,150.0,183.0,189.0,222.0,250.0,283.0,178.0,206.0,222.0,194.0,228.0,300.0,256.0,133.0,122.0,194.0,Spring
USC00272800,2019,6,TMAX,233.0,206.0,206.0,194.0,194.0,250.0,239.0,267.0,267.0,272.0,261.0,233.0,256.0,139.0,217.0,272.0,194.0,261.0,211.0,244.0,172.0,217.0,256.0,283.0,289.0,200.0,272.0,267.0,322.0,278.0,,Summer
USC00272800,2019,7,TMAX,233.0,289.0,300.0,311.0,289.0,322.0,322.0,278.0,283.0,300.0,311.0,278.0,283.0,300.0,300.0,278.0,289.0,289.0,244.0,328.0,350.0,339.0,250.0,217.0,272.0,256.0,289.0,289.0,311.0,322.0,339.0,Summer
USC00272800,2019,8,TMAX,317.0,294.0,289.0,283.0,283.0,278.0,267.0,289.0,294.0,283.0,244.0,250.0,283.0,283.0,267.0,256.0,250.0,239.0,300.0,322.0,300.0,244.0,306.0,256.0,222.0,200.0,233.0,261.0,267.0,283.0,289.0,Summer
USC00272800,2019,9,TMAX,244.0,217.0,200.0,256.0,267.0,217.0,183.0,217.0,228.0,222.0,206.0,289.0,183.0,172.0,178.0,250.0,211.0,189.0,167.0,217.0,267.0,289.0,300.0,311.0,244.0,211.0,261.0,228.0,267.0,222.0,,Fall
USC00272800,2019,10,TMAX,156.0,206.0,211.0,106.0,144.0,156.0,194.0,239.0,172.0,133.0,133.0,144.0,133.0,200.0,194.0,161.0,156.0,106.0,133.0,150.0,150.0,189.0,144.0,183.0,200.0,139.0,144.0,89.0,111.0,117.0,161.0,Fall
USC00272800,2019,11,TMAX,228.0,128.0,94.0,128.0,117.0,133.0,111.0,100.0,6.0,44.0,100.0,67.0,22.0,-33.0,17.0,94.0,17.0,11.0,39.0,44.0,22.0,89.0,89.0,67.0,44.0,100.0,156.0,94.0,56.0,33.0,,Fall
USC00272800,2019,12,TMAX,0.0,-6.0,-6.0,-11.0,22.0,50.0,-17.0,-6.0,11.0,117.0,133.0,11.0,-6.0,78.0,122.0,78.0,0.0,-22.0,17.0,-72.0,-33.0,-6.0,44.0,111.0,56.0,-22.0,11.0,67.0,78.0,50.0,-6.0,Winter
USC00272800,2020,1,TMAX,11.0,28.0,61.0,67.0,39.0,11.0,-6.0,33.0,50.0,-33.0,78.0,183.0,200.0,-6.0,28.0,83.0,22.0,-83.0,-67.0,44.0,-33.0,-33.0,11.0,56.0,61.0,67.0,83.0,72.0,28.0,33.0,22.0,Winter
USC00272800,2020,2,TMAX,50.0,28.0,28.0,89.0,61.0,39.0,11.0,6.0,-28.0,17.0,39.0,22.0,50.0,22.0,-72.0,-17.0,50.0,56.0,6.0,39.0,-6.0,-11.0,67.0,111.0,156.0,100.0,89.0,89.0,22.0,,,Winter
USC00272800,2020,3,TMAX,11.0,-6.0,122.0,172.0,83.0,100.0,83.0,67.0,178.0,222.0,156.0,100.0,61.0,144.0,111.0,72.0,22.0,61.0,117.0,56.0,178.0,72.0,44.0,28.0,94.0,56.0,122.0,150.0,122.0,56.0,44.0,Spring
USC00272800,2020,4,TMAX,89.0,78.0,78.0,78.0,111.0,139.0,156.0,161.0,122.0,78.0,83.0,100.0,161.0,161.0,144.0,111.0,78.0,100.0,44.0,172.0,100.0,122.0,61.0,133.0,100.0,172.0,133.0,44.0,111.0,128.0,,Spring
USC00272800,2020,5,TMAX,94.0,172.0,200.0,261.0,194.0,133.0,139.0,172.0,150.0,56.0,150.0,167.0,133.0,150.0,217.0,217.0,200.0,211.0,189.0,161.0,200.0,267.0,300.0,183.0,167.0,167.0,272.0,322.0,278.0,289.0,261.0,Spring
USC00272800,2020,6,TMAX,172.0,167.0,200.0,228.0,300.0,289.0,289.0,189.0,250.0,228.0,217.0,239.0,283.0,222.0,211.0,217.0,256.0,289.0,322.0,322.0,344.0,317.0,267.0,322.0,289.0,294.0,294.0,267.0,278.0,217.0,,Summer
USC00272800,2020,7,TMAX,228.0,261.0,322.0,211.0,267.0,272.0,272.0,267.0,300.0,311.0,294.0,322.0,311.0,294.0,267.0,239.0,222.0,233.0,328.0,356.0,339.0,317.0,244.0,294.0,283.0,311.0,328.0,350.0,350.0,322.0,322.0,Summer
USC00272800,2020,8,TMAX,300.0,300.0,306.0,311.0,256.0,300.0,283.0,267.0,294.0,328.0,339.0,350.0,339.0,306.0,294.0,233.0,211.0,250.0,294.0,272.0,267.0,322.0,300.0,311.0,328.0,311.0,228.0,172.0,267.0,194.0,211.0,Summer
USC00272800,2020,9,TMAX,244.0,233.0,211.0,250.0,283.0,250.0,261.0,278.0,306.0,267.0,272.0,211.0,206.0,239.0,228.0,178.0,233.0,250.0,189.0,172.0,167.0,178.0,183.0,250.0,278.0,244.0,278.0,272.0,267.0,261.0,,Fall
USC00272800,2020,10,TMAX,233.0,228.0,144.0,183.0,178.0,189.0,189.0,211.0,150.0,150.0,250.0,178.0,117.0,117.0,206.0,233.0,206.0,133.0,156.0,172.0,200.0,144.0,211.0,178.0,189.0,106.0,89.0,111.0,67.0,83.0,17.0,Fall
USC00272800,2020,11,TMAX,67.0,111.0,56.0,50.0,111.0,217.0,228.0,250.0,239.0,233.0,244.0,233.0,161.0,56.0,89.0,133.0,111.0,78.0,6.0,83.0,161.0,150.0,100.0,106.0,44.0,33.0,61.0,117.0,100.0,111.0,,Fall
USC00272800,2020,12,TMAX,167.0,161.0,56.0,89.0,122.0,39.0,0.0,0.0,0.0,11.0,61.0,83.0,56.0,89.0,28.0,0.0,-50.0,-44.0,6.0,11.0,-6.0,28.0,72.0,17.0,139.0,144.0,17.0,39.0,72.0,11.0,50.0,Winter
USC00272800,2021,1,TMAX,61.0,28.0,39.0,0.0,39.0,0.0,33.0,33.0,28.0,17.0,44.0,11.0,50.0,50.0,39.0,61.0,94.0,56.0,67.0,22.0,28.0,-28.0,61.0,-44.0,-17.0,11.0,11.0,11.0,0.0,-89.0,-78.0,Winter
USC00272800,2021,2,TMAX,-28.0,-17.0,0.0,11.0,33.0,33.0,56.0,-17.0,-22.0,-39.0,-6.0,-6.0,-44.0,6.0,17.0,22.0,28.0,-17.0,-17.0,-22.0,6.0,22.0,33.0,61.0,100.0,61.0,39.0,33.0,,,,Winter
USC00272800,2021,3,TMAX,67.0,72.0,-6.0,56.0,17.0,-17.0,0.0,17.0,39.0,122.0,111.0,200.0,161.0,61.0,56.0,-50.0,44.0,128.0,83.0,44.0,139.0,189.0,183.0,194.0,167.0,183.0,233.0,167.0,72.0,100.0,161.0,Spring
USC00272800,2021,4,TMAX,194.0,78.0,33.0,94.0,150.0,122.0,178.0,172.0,183.0,211.0,256.0,122.0,111.0,178.0,156.0,117.0,33.0,83.0,144.0,183.0,217.0,211.0,56.0,144.0,217.0,133.0,100.0,206.0,172.0,117.0,,Spring
USC00272800,2021,5,TMAX,161.0,150.0,222.0,189.0,150.0,106.0,172.0,150.0,133.0,189.0,183.0,167.0,178.0,217.0,239.0,244.0,256.0,244.0,267.0,256.0,239.0,294.0,306.0,289.0,206.0,267.0,328.0,239.0,161.0,89.0,106.0,Spring
USC00272800,2021,6,TMAX,156.0,250.0,272.0,250.0,261.0,317.0,328.0,333.0,333.0,306.0,228.0,183.0,244.0,283.0,194.0,244.0,217.0,250.0,278.0,294.0,306.0,317.0,278.0,222.0,250.0,200.0,283.0,317.0,356.0,350.0,,Summer
USC00272800,2021,7,TMAX,344.0,261.0,144.0,156.0,200.0,244.0,311.0,294.0,206.0,228.0,239.0,261.0,239.0,211.0,267.0,294.0,317.0,272.0,217.0,244.0,289.0,267.0,261.0,261.0,267.0,244.0,283.0,294.0,233.0,250.0,244.0,Summer
USC00272800,2021,8,TMAX,233.0,250.0,244.0,244.0,250.0,206.0,300.0,306.0,283.0,244.0,250.0,317.0,328.0,328.0,311.0,261.0,256.0,278.0,283.0,250.0,294.0,294.0,222.0,233.0,311.0,317.0,333.0,311.0,211.0,233.0,289.0,Summer
USC00272800,2021,9,TMAX,272.0,228.0,228.0,228.0,244.0,211.0,267.0,250.0,283.0,228.0,228.0,244.0,261.0,250.0,233.0,283.0,222.0,200.0,267.0,233.0,233.0,222.0,256.0,267.0,250.0,250.0,222.0,211.0,189.0,189.0,,Fall
USC00272800,2021,10,TMAX,156.0,172.0,200.0,156.0,150.0,183.0,228.0,233.0,233.0,161.0,178.0,206.0,244.0,250.0,250.0,206.0,244.0,167.0,144.0,167.0,222.0,228.0,206.0,133.0,139.0,94.0,122.0,117.0,111.0,117.0,133.0,Fall
USC00272800,2021,11,TMAX,178.0,150.0,133.0,111.0,94.0,94.0,117.0,144.0,172.0,200.0,144.0,133.0,150.0,150.0,100.0,83.0,78.0,94.0,206.0,83.0,78.0,106.0,111.0,28.0,50.0,111.0,67.0,11.0,22.0,44.0,,Fall
USC00272800,2021,12,TMAX,44.0,72.0,106.0,50.0,39.0,61.0,144.0,50.0,-6.0,17.0,6.0,172.0,78.0,111.0,89.0,56.0,133.0,133.0,33.0,17.0,-11.0,56.0,44.0,-11.0,-28.0,6.0,11.0,6.0,44.0,50.0,44.0,Winter
USC00272800,2022,1,TMAX,61.0,67.0,67.0,-44.0,-6.0,17.0,33.0,-17.0,-11.0,39.0,-22.0,-150.0,6.0,44.0,50.0,-144.0,56.0,83.0,-28.0,67.0,17.0,-72.0,-44.0,6.0,-11.0,39.0,-67.0,-44.0,11.0,-89.0,-72.0,Winter
USC00272800,2022,2,TMAX,-11.0,-6.0,67.0,83.0,-22.0,-56.0,-28.0,28.0,56.0,67.0,100.0,117.0,133.0,-17.0,-78.0,-28.0,100.0,167.0,111.0,6.0,28.0,144.0,139.0,189.0,-6.0,-83.0,-6.0,44.0,,,,Winter
USC00272800,2022,3,TMAX,-50.0,22.0,44.0,22.0,6.0,44.0,178.0,117.0,50.0,33.0,100.0,111.0,44.0,11.0,94.0,117.0,139.0,139.0,222.0,72.0,161.0,133.0,78.0,111.0,56.0,144.0,111.0,94.0,-39.0,22.0,89.0,Spring
