DATE,ID,SNOW
2025-02-02,US1NHCR0034,33.0
2025-02-03,US1NHCR0034,69.0
2025-02-04,US1NHCR0034,0.0
2025-02-05,US1NHCR0034,0.0
2025-02-06,US1NHCR0034,0.0
2025-02-07,US1NHCR0034,112.0
2025-02-08,US1NHCR0034,0.0
2025-02-09,US1NHCR0034,254.0
2025-02-10,US1NHCR0034,0.0
2025-02-11,US1NHCR0034,0.0
2025-02-12,US1NHCR0034,0.0
2025-02-13,US1NHCR0034,15.0
2025-02-14,US1NHCR0034,15.0
2025-02-15,US1NHCR0034,0.0
2025-02-16,US1NHCR0034,38.0
2025-02-17,US1NHCR0034,104.0
2025-02-18,US1NHCR0034,0.0
2025-02-19,US1NHCR0034,0.0
2025-02-20,US1NHCR0034,0.0
2025-02-21,US1NHCR0034,0.0
2025-02-22,US1NHCR0034,0.0
2025-02-23,US1NHCR0034,0.0
2025-02-24,US1NHCR0034,0.0
2025-02-25,US1NHCR0034,0.0
2025-02-26,US1NHCR0034,0.0
2025-02-27,US1NHCR0034,0.0
2025-02-28,US1NHCR0034,84.0
2025-03-01,US1NHCR0034,20.0
2025-03-02,US1NHCR0034,0.0
2025-03-03,US1NHCR0034,0.0
2025-03-04,US1NHCR0034,0.0
2025-03-05,US1NHCR0034,0.0
2025-03-06,US1NHCR0034,0.0
2025-03-07,US1NHCR0034,0.0
2025-03-08,US1NHCR0034,0.0
2025-03-09,US1NHCR0034,0.0
2025-03-10,US1NHCR0034,3.0
2025-03-11,US1NHCR0034,0.0
2025-03-12,US1NHCR0034,0.0
2025-03-13,US1NHCR0034,0.0
2025-03-14,US1NHCR0034,0.0
2025-03-15,US1NHCR0034,0.0
2025-03-16,US1NHCR0034,0.0
2025-03-17,US1NHCR0034,0.0
2025-03-18,US1NHCR0034,0.0
2025-03-19,US1NHCR0034,0.0
2025-03-20,US1NHCR0034,0.0
2025-03-21,US1NHCR0034,0.0
2025-03-22,US1NHCR0034,0.0
2025-03-23,US1NHCR0034,0.0
2025-03-24,US1NHCR0034,0.0
2025-03-25,US1NHCR0034,135.0
2025-02-01,US1NHCR0041,122.0
2025-02-02,US1NHCR0041,0.0
2025-02-03,US1NHCR0041,97.0
2025-02-05,US1NHCR0041,0.0
2025-02-06,US1NHCR0041,0.0
2025-02-07,US1NHCR0041,114.0
2025-02-09,US1NHCR0041,229.0
2025-02-10,US1NHCR0041,5.0
2025-02-11,US1NHCR0041,0.0
2025-02-13,US1NHCR0041,64.0
2025-02-14,US1NHCR0041,13.0
2025-02-15,US1NHCR0041,0.0
2025-02-16,US1NHCR0041,76.0
2025-02-17,US1NHCR0041,114.0
2025-02-18,US1NHCR0041,0.0
2025-02-19,US1NHCR0041,0.0
2025-02-20,US1NHCR0041,0.0
2025-02-21,US1NHCR0041,0.0
2025-02-22,US1NHCR0041,0.0
2025-02-23,US1NHCR0041,0.0
2025-02-24,US1NHCR0041,0.0
2025-02-25,US1NHCR0041,0.0
2025-02-26,US1NHCR0041,0.0
2025-02-27,US1NHCR0041,18.0
2025-02-28,US1NHCR0041,119.0
2025-03-01,US1NHCR0041,36.0
2025-03-02,US1NHCR0041,0.0
2025-03-09,US1NHCR0041,0.0
2025-03-20,US1NHCR0041,0.0
2025-03-22,US1NHCR0041,0.0
2025-03-23,US1NHCR0041,0.0
2025-03-24,US1NHCR0041,0.0
2025-03-25,US1NHCR0041,114.0
2025-02-01,US1NHCR0046,102.0
2025-02-02,US1NHCR0046,0.0
2025-02-03,US1NHCR0046,89.0
2025-02-04,US1NHCR0046,0.0
2025-02-05,US1NHCR0046,0.0
2025-02-06,US1NHCR0046,0.0
2025-02-07,US1NHCR0046,102.0
2025-02-08,US1NHCR0046,0.0
2025-02-09,US1NHCR0046,152.0
2025-02-10,US1NHCR0046,0.0
2025-02-11,US1NHCR0046,0.0
2025-02-12,US1NHCR0046,0.0
2025-02-13,US1NHCR0046,109.0
2025-02-14,US1NHCR0046,0.0
2025-02-15,US1NHCR0046,0.0
2025-02-18,US1NHCR0046,0.0
2025-02-19,US1NHCR0046,0.0
2025-02-20,US1NHCR0046,0.0
2025-02-21,US1NHCR0046,0.0
2025-02-22,US1NHCR0046,0.0
2025-02-23,US1NHCR0046,0.0
2025-02-24,US1NHCR0046,0.0
2025-02-25,US1NHCR0046,0.0
2025-02-26,US1NHCR0046,0.0
2025-02-27,US1NHCR0046,13.0
2025-02-28,US1NHCR0046,102.0
2025-03-01,US1NHCR0046,30.0
2025-03-02,US1NHCR0046,0.0
2025-03-03,US1NHCR0046,0.0
2025-03-04,US1NHCR0046,0.0
2025-03-07,US1NHCR0046,0.0
2025-03-08,US1NHCR0046,0.0
2025-03-09,US1NHCR0046,0.0
2025-03-10,US1NHCR0046,13.0
2025-03-11,US1NHCR0046,0.0
2025-03-12,US1NHCR0046,0.0
2025-03-13,US1NHCR0046,0.0
2025-03-14,US1NHCR0046,0.0
2025-03-19,US1NHCR0046,0.0
2025-03-22,US1NHCR0046,0.0
2025-03-23,US1NHCR0046,0.0
2025-03-24,US1NHCR0046,0.0
2025-03-25,US1NHCR0046,89.0
2025-02-01,US1NHCR0050,91.0
2025-02-02,US1NHCR0050,28.0
2025-02-03,US1NHCR0050,61.0
2025-02-04,US1NHCR0050,0.0
2025-02-05,US1NHCR0050,0.0
2025-02-06,US1NHCR0050,0.0
2025-02-07,US1NHCR0050,107.0
2025-02-09,US1NHCR0050,231.0
2025-02-10,US1NHCR0050,5.0
2025-02-11,US1NHCR0050,8.0
2025-02-12,US1NHCR0050,0.0
2025-02-13,US1NHCR0050,25.0
2025-02-14,US1NHCR0050,18.0
2025-02-15,US1NHCR0050,0.0
2025-02-16,US1NHCR0050,61.0
2025-02-17,US1NHCR0050,114.0
2025-02-18,US1NHCR0050,0.0
2025-02-19,US1NHCR0050,0.0
2025-02-20,US1NHCR0050,0.0
2025-02-21,US1NHCR0050,0.0
2025-02-22,US1NHCR0050,0.0
2025-02-23,US1NHCR0050,0.0
2025-02-24,US1NHCR0050,0.0
2025-02-25,US1NHCR0050,0.0
2025-02-26,US1NHCR0050,0.0
2025-02-27,US1NHCR0050,0.0
2025-02-28,US1NHCR0050,81.0
2025-03-01,US1NHCR0050,28.0
2025-03-02,US1NHCR0050,0.0
2025-03-03,US1NHCR0050,0.0
2025-03-04,US1NHCR0050,0.0
2025-03-05,US1NHCR0050,0.0
2025-03-07,US1NHCR0050,0.0
2025-03-08,US1NHCR0050,0.0
2025-03-09,US1NHCR0050,13.0
2025-03-10,US1NHCR0050,8.0
2025-03-11,US1NHCR0050,0.0
2025-03-12,US1NHCR0050,0.0
2025-03-13,US1NHCR0050,0.0
2025-03-14,US1NHCR0050,0.0
2025-03-15,US1NHCR0050,0.0
2025-03-16,US1NHCR0050,0.0
2025-03-19,US1NHCR0050,0.0
2025-03-23,US1NHCR0050,0.0
2025-03-24,US1NHCR0050,0.0
2025-03-25,US1NHCR0050,119.0
2025-02-02,US1NHCS0007,0.0
2025-02-03,US1NHCS0007,99.0
2025-02-04,US1NHCS0007,51.0
2025-02-05,US1NHCS0007,8.0
2025-02-06,US1NHCS0007,0.0
2025-02-07,US1NHCS0007,66.0
2025-02-08,US1NHCS0007,38.0
2025-02-09,US1NHCS0007,74.0
2025-02-10,US1NHCS0007,15.0
2025-02-11,US1NHCS0007,0.0
2025-02-12,US1NHCS0007,5.0
2025-02-13,US1NHCS0007,5.0
2025-02-14,US1NHCS0007,61.0
2025-02-15,US1NHCS0007,0.0
2025-02-16,US1NHCS0007,84.0
2025-02-17,US1NHCS0007,102.0
2025-02-18,US1NHCS0007,0.0
2025-02-19,US1NHCS0007,8.0
2025-02-20,US1NHCS0007,0.0
2025-02-21,US1NHCS0007,13.0
2025-02-22,US1NHCS0007,0.0
2025-02-23,US1NHCS0007,0.0
2025-02-24,US1NHCS0007,13.0
2025-02-25,US1NHCS0007,0.0
2025-02-26,US1NHCS0007,0.0
2025-02-27,US1NHCS0007,0.0
2025-02-28,US1NHCS0007,13.0
2025-03-01,US1NHCS0007,43.0
2025-03-02,US1NHCS0007,33.0
2025-03-03,US1NHCS0007,0.0
2025-03-04,US1NHCS0007,0.0
2025-03-05,US1NHCS0007,56.0
2025-03-07,US1NHCS0007,0.0
2025-03-08,US1NHCS0007,0.0
2025-03-09,US1NHCS0007,0.0
2025-03-10,US1NHCS0007,25.0
2025-03-11,US1NHCS0007,0.0
2025-03-12,US1NHCS0007,0.0
2025-03-13,US1NHCS0007,0.0
2025-03-14,US1NHCS0007,0.0
2025-03-15,US1NHCS0007,0.0
2025-03-16,US1NHCS0007,0.0
2025-03-19,US1NHCS0007,0.0
2025-03-20,US1NHCS0007,0.0
2025-03-22,US1NHCS0007,18.0
2025-03-23,US1NHCS0007,0.0
2025-03-24,US1NHCS0007,0.0
2025-03-25,US1NHCS0007,18.0
2025-02-01,US1NHCS0019,102.0
2025-02-04,US1NHCS0019,76.0
2025-02-05,US1NHCS0019,8.0
2025-02-06,US1NHCS0019,0.0
2025-02-07,US1NHCS0019,76.0
2025-02-08,US1NHCS0019,23.0
2025-02-09,US1NHCS0019,122.0
2025-02-10,US1NHCS0019,13.0
2025-02-11,US1NHCS0019,10.0
2025-02-12,US1NHCS0019,79.0
2025-02-13,US1NHCS0019,20.0
2025-02-14,US1NHCS0019,114.0
2025-02-15,US1NHCS0019,0.0
2025-02-16,US1NHCS0019,79.0
2025-02-19,US1NHCS0019,8.0
2025-02-20,US1NHCS0019,0.0
2025-02-21,US1NHCS0019,10.0
2025-02-22,US1NHCS0019,5.0
2025-02-23,US1NHCS0019,15.0
2025-02-24,US1NHCS0019,18.0
2025-02-25,US1NHCS0019,0.0
2025-02-26,US1NHCS0019,3.0
2025-02-27,US1NHCS0019,0.0
2025-03-01,US1NHCS0019,30.0
2025-03-02,US1NHCS0019,114.0
2025-03-03,US1NHCS0019,0.0
2025-03-04,US1NHCS0019,0.0
2025-03-05,US1NHCS0019,51.0
2025-03-06,US1NHCS0019,0.0
2025-03-07,US1NHCS0019,13.0
2025-03-08,US1NHCS0019,38.0
2025-03-11,US1NHCS0019,0.0
2025-03-12,US1NHCS0019,0.0
2025-03-13,US1NHCS0019,0.0
2025-03-14,US1NHCS0019,0.0
2025-03-15,US1NHCS0019,0.0
2025-03-16,US1NHCS0019,0.0
2025-03-17,US1NHCS0019,0.0
2025-03-18,US1NHCS0019,3.0
2025-03-19,US1NHCS0019,0.0
2025-03-20,US1NHCS0019,0.0
2025-03-21,US1NHCS0019,0.0
2025-03-22,US1NHCS0019,86.0
2025-03-16,US1NHCS0022,0.0
2025-03-19,US1NHCS0022,0.0
2025-03-20,US1NHCS0022,0.0
2025-03-22,US1NHCS0022,0.0
2025-03-23,US1NHCS0022,0.0
2025-02-01,US1NHGR0001,91.0
2025-02-02,US1NHGR0001,0.0
2025-02-03,US1NHGR0001,36.0
2025-02-04,US1NHGR0001,0.0
2025-02-05,US1NHGR0001,0.0
2025-02-06,US1NHGR0001,0.0
2025-02-07,US1NHGR0001,94.0
2025-02-08,US1NHGR0001,0.0
2025-02-09,US1NHGR0001,193.0
2025-02-10,US1NHGR0001,5.0
2025-02-11,US1NHGR0001,5.0
2025-02-12,US1NHGR0001,0.0
2025-02-13,US1NHGR0001,38.0
2025-02-14,US1NHGR0001,23.0
2025-02-15,US1NHGR0001,0.0
2025-02-16,US1NHGR0001,71.0
2025-02-17,US1NHGR0001,102.0
2025-02-18,US1NHGR0001,0.0
2025-02-19,US1NHGR0001,0.0
2025-02-20,US1NHGR0001,0.0
2025-02-21,US1NHGR0001,0.0
2025-02-22,US1NHGR0001,0.0
2025-02-23,US1NHGR0001,0.0
2025-02-24,US1NHGR0001,0.0
2025-02-25,US1NHGR0001,0.0
2025-02-26,US1NHGR0001,0.0
2025-02-27,US1NHGR0001,10.0
2025-02-28,US1NHGR0001,99.0
2025-03-01,US1NHGR0001,30.0
2025-03-02,US1NHGR0001,0.0
2025-03-03,US1NHGR0001,0.0
2025-03-04,US1NHGR0001,0.0
2025-03-05,US1NHGR0001,0.0
2025-03-06,US1NHGR0001,0.0
2025-03-07,US1NHGR0001,0.0
2025-03-08,US1NHGR0001,0.0
2025-03-09,US1NHGR0001,0.0
2025-03-10,US1NHGR0001,3.0
2025-03-11,US1NHGR0001,0.0
2025-03-12,US1NHGR0001,0.0
2025-03-13,US1NHGR0001,0.0
2025-03-14,US1NHGR0001,0.0
2025-03-15,US1NHGR0001,0.0
2025-03-16,US1NHGR0001,0.0
2025-03-17,US1NHGR0001,0.0
2025-03-18,US1NHGR0001,0.0
2025-03-19,US1NHGR0001,0.0
2025-03-20,US1NHGR0001,0.0
2025-03-21,US1NHGR0001,0.0
2025-03-22,US1NHGR0001,0.0
2025-03-23,US1NHGR0001,0.0
2025-03-24,US1NHGR0001,0.0
2025-03-25,US1NHGR0001,163.0
2025-02-02,US1NHGR0011,0.0
2025-02-05,US1NHGR0011,0.0
2025-02-06,US1NHGR0011,0.0
2025-02-08,US1NHGR0011,0.0
2025-02-11,US1NHGR0011,0.0
2025-02-12,US1NHGR0011,0.0
2025-02-15,US1NHGR0011,0.0
2025-02-20,US1NHGR0011,0.0
2025-02-21,US1NHGR0011,0.0
2025-02-22,US1NHGR0011,0.0
2025-02-23,US1NHGR0011,0.0
2025-02-24,US1NHGR0011,0.0
2025-02-25,US1NHGR0011,0.0
2025-03-03,US1NHGR0011,0.0
2025-03-04,US1NHGR0011,0.0
2025-03-05,US1NHGR0011,0.0
2025-03-07,US1NHGR0011,0.0
2025-03-08,US1NHGR0011,0.0
2025-03-09,US1NHGR0011,0.0
2025-03-10,US1NHGR0011,13.0
2025-03-11,US1NHGR0011,0.0
2025-03-12,US1NHGR0011,0.0
2025-03-13,US1NHGR0011,0.0
2025-03-14,US1NHGR0011,0.0
2025-02-01,US1NHGR0046,112.0
2025-02-03,US1NHGR0046,56.0
2025-02-04,US1NHGR0046,48.0
2025-02-05,US1NHGR0046,0.0
2025-02-06,US1NHGR0046,0.0
2025-02-07,US1NHGR0046,114.0
2025-02-08,US1NHGR0046,0.0
2025-02-09,US1NHGR0046,203.0
2025-02-10,US1NHGR0046,25.0
2025-02-11,US1NHGR0046,0.0
2025-02-12,US1NHGR0046,0.0
2025-02-13,US1NHGR0046,51.0
2025-02-14,US1NHGR0046,51.0
2025-02-15,US1NHGR0046,0.0
2025-02-16,US1NHGR0046,76.0
2025-02-17,US1NHGR0046,140.0
2025-02-18,US1NHGR0046,0.0
2025-02-19,US1NHGR0046,0.0
2025-02-20,US1NHGR0046,0.0
2025-02-21,US1NHGR0046,0.0
2025-02-22,US1NHGR0046,0.0
2025-02-24,US1NHGR0046,0.0
2025-02-25,US1NHGR0046,0.0
2025-02-27,US1NHGR0046,3.0
2025-02-28,US1NHGR0046,117.0
2025-03-01,US1NHGR0046,30.0
2025-03-02,US1NHGR0046,0.0
2025-03-03,US1NHGR0046,0.0
2025-03-04,US1NHGR0046,0.0
2025-03-05,US1NHGR0046,0.0
2025-03-08,US1NHGR0046,0.0
2025-03-10,US1NHGR0046,13.0
2025-03-11,US1NHGR0046,0.0
2025-03-12,US1NHGR0046,0.0
2025-03-13,US1NHGR0046,0.0
2025-03-14,US1NHGR0046,0.0
2025-03-15,US1NHGR0046,0.0
2025-03-16,US1NHGR0046,0.0
2025-03-19,US1NHGR0046,0.0
2025-03-20,US1NHGR0046,0.0
2025-03-24,US1NHGR0046,0.0
2025-03-25,US1NHGR0046,132.0
2025-02-01,US1NHGR0047,81.0
2025-02-02,US1NHGR0047,0.0
2025-02-03,US1NHGR0047,69.0
2025-02-04,US1NHGR0047,43.0
2025-02-05,US1NHGR0047,0.0
2025-02-06,US1NHGR0047,0.0
2025-02-07,US1NHGR0047,127.0
2025-02-08,US1NHGR0047,0.0
2025-02-09,US1NHGR0047,114.0
2025-02-10,US1NHGR0047,25.0
2025-02-11,US1NHGR0047,5.0
2025-02-12,US1NHGR0047,20.0
2025-02-13,US1NHGR0047,10.0
2025-02-14,US1NHGR0047,56.0
2025-02-15,US1NHGR0047,0.0
2025-02-16,US1NHGR0047,81.0
2025-02-17,US1NHGR0047,160.0
2025-02-18,US1NHGR0047,0.0
2025-02-19,US1NHGR0047,0.0
2025-02-20,US1NHGR0047,0.0
2025-02-21,US1NHGR0047,3.0
2025-02-22,US1NHGR0047,0.0
2025-02-23,US1NHGR0047,0.0
2025-02-24,US1NHGR0047,25.0
2025-02-25,US1NHGR0047,0.0
2025-02-26,US1NHGR0047,0.0
2025-02-27,US1NHGR0047,13.0
2025-02-28,US1NHGR0047,38.0
2025-03-01,US1NHGR0047,25.0
2025-03-02,US1NHGR0047,38.0
2025-03-03,US1NHGR0047,0.0
2025-03-04,US1NHGR0047,0.0
2025-03-05,US1NHGR0047,8.0
2025-03-06,US1NHGR0047,0.0
2025-03-07,US1NHGR0047,0.0
2025-03-08,US1NHGR0047,13.0
2025-03-09,US1NHGR0047,0.0
2025-03-10,US1NHGR0047,30.0
2025-03-11,US1NHGR0047,0.0
2025-03-14,US1NHGR0047,0.0
2025-03-15,US1NHGR0047,0.0
2025-03-16,US1NHGR0047,0.0
2025-03-17,US1NHGR0047,0.0
2025-03-18,US1NHGR0047,0.0
2025-03-19,US1NHGR0047,0.0
2025-03-20,US1NHGR0047,0.0
2025-03-21,US1NHGR0047,0.0
2025-03-22,US1NHGR0047,0.0
2025-03-23,US1NHGR0047,0.0
2025-03-24,US1NHGR0047,0.0
2025-03-25,US1NHGR0047,8.0
2025-02-04,US1NHGR0049,107.0
2025-02-06,US1NHGR0049,0.0
2025-02-07,US1NHGR0049,89.0
2025-02-08,US1NHGR0049,5.0
2025-02-09,US1NHGR0049,229.0
2025-02-10,US1NHGR0049,25.0
2025-02-05,US1NHGR0051,0.0
2025-02-06,US1NHGR0051,0.0
2025-02-12,US1NHGR0051,0.0
2025-02-15,US1NHGR0051,0.0
2025-02-16,US1NHGR0051,66.0
2025-02-19,US1NHGR0051,0.0
2025-02-21,US1NHGR0051,0.0
2025-03-05,US1NHGR0051,0.0
2025-03-19,US1NHGR0051,0.0
2025-03-24,US1NHGR0051,0.0
2025-02-01,US1NHGR0052,137.0
2025-02-03,US1NHGR0052,38.0
2025-02-04,US1NHGR0052,20.0
2025-02-06,US1NHGR0052,0.0
2025-02-09,US1NHGR0052,183.0
2025-02-11,US1NHGR0052,0.0
2025-02-13,US1NHGR0052,25.0
2025-02-15,US1NHGR0052,0.0
2025-02-16,US1NHGR0052,56.0
2025-02-17,US1NHGR0052,84.0
2025-03-02,US1NHGR0052,3.0
2025-03-05,US1NHGR0052,0.0
2025-03-08,US1NHGR0052,18.0
2025-03-10,US1NHGR0052,0.0
2025-03-11,US1NHGR0052,0.0
2025-03-12,US1NHGR0052,0.0
2025-03-25,US1NHGR0052,30.0
2025-02-01,US1NHGR0057,79.0
2025-02-02,US1NHGR0057,0.0
2025-02-03,US1NHGR0057,46.0
2025-02-05,US1NHGR0057,32.0
2025-02-06,US1NHGR0057,0.0
2025-02-07,US1NHGR0057,121.0
2025-02-08,US1NHGR0057,0.0
2025-02-09,US1NHGR0057,102.0
2025-02-10,US1NHGR0057,10.0
2025-02-11,US1NHGR0057,0.0
2025-02-12,US1NHGR0057,19.0
2025-02-13,US1NHGR0057,0.0
2025-02-15,US1NHGR0057,0.0
2025-02-20,US1NHGR0057,0.0
2025-02-21,US1NHGR0057,13.0
2025-02-22,US1NHGR0057,0.0
2025-02-27,US1NHGR0057,0.0
2025-03-05,US1NHGR0057,8.0
2025-03-07,US1NHGR0057,0.0
2025-03-08,US1NHGR0057,30.0
2025-03-09,US1NHGR0057,0.0
2025-03-12,US1NHGR0057,0.0
2025-03-13,US1NHGR0057,0.0
2025-03-14,US1NHGR0057,0.0
2025-03-15,US1NHGR0057,0.0
2025-03-20,US1NHGR0057,0.0
2025-03-22,US1NHGR0057,8.0
2025-03-24,US1NHGR0057,0.0
2025-02-01,US1NHGR0059,142.0
2025-02-02,US1NHGR0059,0.0
2025-02-03,US1NHGR0059,30.0
2025-02-04,US1NHGR0059,25.0
2025-02-05,US1NHGR0059,0.0
2025-02-06,US1NHGR0059,0.0
2025-02-07,US1NHGR0059,64.0
2025-02-08,US1NHGR0059,0.0
2025-02-09,US1NHGR0059,188.0
2025-02-10,US1NHGR0059,0.0
2025-02-11,US1NHGR0059,0.0
2025-02-12,US1NHGR0059,0.0
2025-02-13,US1NHGR0059,25.0
2025-02-14,US1NHGR0059,10.0
2025-02-15,US1NHGR0059,0.0
2025-02-16,US1NHGR0059,66.0
2025-02-17,US1NHGR0059,64.0
2025-02-18,US1NHGR0059,0.0
2025-02-19,US1NHGR0059,0.0
2025-02-20,US1NHGR0059,0.0
2025-02-21,US1NHGR0059,0.0
2025-02-22,US1NHGR0059,0.0
2025-02-23,US1NHGR0059,0.0
2025-02-24,US1NHGR0059,0.0
2025-02-25,US1NHGR0059,0.0
2025-02-26,US1NHGR0059,0.0
2025-02-27,US1NHGR0059,28.0
2025-02-28,US1NHGR0059,23.0
2025-03-01,US1NHGR0059,25.0
2025-03-02,US1NHGR0059,3.0
2025-03-03,US1NHGR0059,0.0
2025-03-04,US1NHGR0059,0.0
2025-03-05,US1NHGR0059,0.0
2025-03-06,US1NHGR0059,0.0
2025-03-07,US1NHGR0059,0.0
2025-03-08,US1NHGR0059,8.0
2025-03-09,US1NHGR0059,0.0
2025-03-10,US1NHGR0059,3.0
2025-03-11,US1NHGR0059,0.0
2025-03-12,US1NHGR0059,0.0
2025-03-13,US1NHGR0059,0.0
2025-03-14,US1NHGR0059,0.0
2025-03-15,US1NHGR0059,0.0
2025-03-16,US1NHGR0059,0.0
2025-03-17,US1NHGR0059,0.0
2025-03-18,US1NHGR0059,0.0
2025-03-19,US1NHGR0059,0.0
2025-03-20,US1NHGR0059,0.0
2025-03-21,US1NHGR0059,0.0
2025-03-22,US1NHGR0059,0.0
2025-03-23,US1NHGR0059,0.0
2025-03-24,US1NHGR0059,0.0
2025-03-25,US1NHGR0059,33.0
2025-02-01,US1NHHL0019,51.0
2025-02-02,US1NHHL0019,0.0
2025-02-03,US1NHHL0019,8.0
2025-02-04,US1NHHL0019,0.0
2025-02-05,US1NHHL0019,0.0
2025-02-06,US1NHHL0019,0.0
2025-02-07,US1NHHL0019,46.0
2025-02-08,US1NHHL0019,0.0
2025-02-09,US1NHHL0019,152.0
2025-02-10,US1NHHL0019,0.0
2025-02-11,US1NHHL0019,0.0
2025-02-15,US1NHHL0019,0.0
2025-02-18,US1NHHL0019,0.0
2025-02-19,US1NHHL0019,0.0
2025-02-20,US1NHHL0019,0.0
2025-02-21,US1NHHL0019,0.0
2025-02-22,US1NHHL0019,0.0
2025-02-23,US1NHHL0019,0.0
2025-02-25,US1NHHL0019,0.0
2025-02-26,US1NHHL0019,0.0
2025-03-01,US1NHHL0019,0.0
2025-03-02,US1NHHL0019,0.0
2025-03-06,US1NHHL0019,0.0
2025-03-07,US1NHHL0019,0.0
2025-03-09,US1NHHL0019,0.0
2025-03-10,US1NHHL0019,0.0
2025-03-11,US1NHHL0019,0.0
2025-03-12,US1NHHL0019,0.0
2025-03-14,US1NHHL0019,0.0
2025-03-15,US1NHHL0019,0.0
2025-03-19,US1NHHL0019,0.0
2025-03-22,US1NHHL0019,0.0
2025-03-23,US1NHHL0019,0.0
2025-03-25,US1NHHL0019,0.0
2025-02-02,US1NHHL0025,0.0
2025-02-05,US1NHHL0025,0.0
2025-02-08,US1NHHL0025,0.0
2025-02-12,US1NHHL0025,0.0
2025-02-15,US1NHHL0025,0.0
2025-02-18,US1NHHL0025,0.0
2025-02-19,US1NHHL0025,0.0
2025-02-20,US1NHHL0025,0.0
2025-02-21,US1NHHL0025,0.0
2025-02-22,US1NHHL0025,0.0
2025-02-23,US1NHHL0025,0.0
2025-02-24,US1NHHL0025,0.0
2025-02-25,US1NHHL0025,0.0
2025-02-26,US1NHHL0025,0.0
2025-03-01,US1NHHL0025,0.0
2025-03-02,US1NHHL0025,0.0
2025-03-03,US1NHHL0025,0.0
2025-03-04,US1NHHL0025,0.0
2025-03-05,US1NHHL0025,0.0
2025-03-07,US1NHHL0025,0.0
2025-03-08,US1NHHL0025,0.0
2025-03-09,US1NHHL0025,0.0
2025-03-10,US1NHHL0025,0.0
2025-03-11,US1NHHL0025,0.0
2025-03-12,US1NHHL0025,0.0
2025-03-14,US1NHHL0025,0.0
2025-03-15,US1NHHL0025,0.0
2025-03-19,US1NHHL0025,0.0
2025-03-22,US1NHHL0025,0.0
2025-03-23,US1NHHL0025,0.0
2025-03-24,US1NHHL0025,0.0
2025-02-01,US1NHHL0048,64.0
2025-02-02,US1NHHL0048,0.0
2025-02-03,US1NHHL0048,33.0
2025-02-04,US1NHHL0048,0.0
2025-02-05,US1NHHL0048,0.0
2025-02-06,US1NHHL0048,0.0
2025-02-07,US1NHHL0048,56.0
2025-02-08,US1NHHL0048,0.0
2025-02-09,US1NHHL0048,198.0
2025-02-10,US1NHHL0048,0.0
2025-02-11,US1NHHL0048,0.0
2025-02-12,US1NHHL0048,0.0
2025-02-13,US1NHHL0048,53.0
2025-02-14,US1NHHL0048,0.0
2025-02-15,US1NHHL0048,0.0
2025-02-16,US1NHHL0048,114.0
2025-02-17,US1NHHL0048,76.0
2025-02-18,US1NHHL0048,0.0
2025-02-19,US1NHHL0048,0.0
2025-02-20,US1NHHL0048,0.0
2025-02-21,US1NHHL0048,0.0
2025-02-22,US1NHHL0048,0.0
2025-02-23,US1NHHL0048,0.0
2025-02-24,US1NHHL0048,0.0
2025-02-25,US1NHHL0048,0.0
2025-02-26,US1NHHL0048,0.0
2025-02-27,US1NHHL0048,25.0
2025-02-28,US1NHHL0048,0.0
2025-03-01,US1NHHL0048,0.0
2025-03-02,US1NHHL0048,0.0
2025-03-03,US1NHHL0048,0.0
2025-03-04,US1NHHL0048,0.0
2025-03-05,US1NHHL0048,0.0
2025-03-06,US1NHHL0048,0.0
2025-03-07,US1NHHL0048,0.0
2025-03-08,US1NHHL0048,0.0
2025-03-09,US1NHHL0048,0.0
2025-03-10,US1NHHL0048,0.0
2025-03-11,US1NHHL0048,0.0
2025-03-12,US1NHHL0048,0.0
2025-03-13,US1NHHL0048,0.0
2025-03-14,US1NHHL0048,0.0
2025-03-15,US1NHHL0048,0.0
2025-03-16,US1NHHL0048,0.0
2025-03-19,US1NHHL0048,0.0
2025-03-22,US1NHHL0048,0.0
2025-03-24,US1NHHL0048,0.0
2025-02-01,US1NHHL0049,53.0
2025-02-02,US1NHHL0049,0.0
2025-02-03,US1NHHL0049,25.0
2025-02-04,US1NHHL0049,0.0
2025-02-05,US1NHHL0049,0.0
2025-02-06,US1NHHL0049,0.0
2025-02-07,US1NHHL0049,76.0
2025-02-08,US1NHHL0049,0.0
2025-02-09,US1NHHL0049,191.0
2025-02-10,US1NHHL0049,0.0
2025-02-11,US1NHHL0049,0.0
2025-02-12,US1NHHL0049,0.0
2025-02-13,US1NHHL0049,51.0
2025-02-14,US1NHHL0049,0.0
2025-02-15,US1NHHL0049,0.0
2025-02-16,US1NHHL0049,140.0
2025-02-17,US1NHHL0049,114.0
2025-02-18,US1NHHL0049,0.0
2025-02-19,US1NHHL0049,0.0
2025-02-20,US1NHHL0049,0.0
2025-02-25,US1NHHL0049,0.0
2025-02-26,US1NHHL0049,0.0
2025-02-27,US1NHHL0049,25.0
2025-03-01,US1NHHL0049,0.0
2025-03-02,US1NHHL0049,0.0
2025-03-03,US1NHHL0049,0.0
2025-03-04,US1NHHL0049,0.0
2025-03-05,US1NHHL0049,0.0
2025-03-07,US1NHHL0049,0.0
2025-03-08,US1NHHL0049,0.0
2025-03-09,US1NHHL0049,0.0
2025-03-10,US1NHHL0049,0.0
2025-03-11,US1NHHL0049,0.0
