DATE,ID,TMAX,TMIN,PRCP,SNOW,1.0,SNWD
1927-09-06,USC00272174,267.0,50.0,,,,
1927-09-07,USC00272174,272.0,89.0,,,,
1927-09-08,USC00272174,239.0,94.0,,,,
1927-09-09,USC00272174,256.0,22.0,,,,
1927-09-10,USC00272174,272.0,44.0,,,,
1927-09-11,USC00272174,233.0,150.0,140.0,,,
1927-09-12,USC00272174,206.0,72.0,,,,
1927-09-13,USC00272174,211.0,56.0,,,,
1927-09-14,USC00272174,194.0,72.0,0.0,,,
1927-09-15,USC00272174,200.0,111.0,51.0,,,
1927-09-16,USC00272174,233.0,28.0,,,,
1927-09-17,USC00272174,222.0,61.0,,,,
1927-09-18,USC00272174,250.0,61.0,0.0,,,
1927-09-19,USC00272174,200.0,144.0,56.0,,,
1927-09-20,USC00272174,228.0,100.0,221.0,,,
1927-09-21,USC00272174,217.0,50.0,,,,
1927-09-22,USC00272174,200.0,22.0,,,,
1927-09-23,USC00272174,194.0,22.0,,,,
1927-09-24,USC00272174,200.0,0.0,,,,
1927-09-25,USC00272174,244.0,0.0,,,,
1927-09-26,USC00272174,267.0,44.0,,,,
1927-09-27,USC00272174,128.0,50.0,0.0,,,
1927-09-28,USC00272174,183.0,67.0,,,,
1927-09-29,USC00272174,239.0,106.0,,,,
1927-09-30,USC00272174,272.0,178.0,,,,
1927-10-01,USC00272174,306.0,150.0,,,,
1927-10-02,USC00272174,294.0,167.0,25.0,,,
1927-10-03,USC00272174,256.0,178.0,0.0,,,
1927-10-04,USC00272174,228.0,156.0,406.0,,,
1927-10-05,USC00272174,233.0,61.0,,,,
1927-10-06,USC00272174,267.0,44.0,,,,
1927-10-07,USC00272174,261.0,72.0,,,,
1927-10-08,USC00272174,217.0,89.0,56.0,,,
1927-10-09,USC00272174,94.0,17.0,38.0,,,
1927-10-10,USC00272174,144.0,33.0,15.0,,,
1927-10-11,USC00272174,183.0,-44.0,,,,
1927-10-12,USC00272174,222.0,22.0,0.0,,,
1927-10-13,USC00272174,200.0,111.0,399.0,,,
1927-10-14,USC00272174,167.0,33.0,,,,
1927-10-15,USC00272174,161.0,-11.0,,,,
1927-10-16,USC00272174,167.0,-28.0,,,,
1927-10-17,USC00272174,150.0,61.0,0.0,,,
1927-10-18,USC00272174,122.0,72.0,5.0,,,
1927-10-19,USC00272174,200.0,100.0,79.0,,,
1927-10-20,USC00272174,139.0,83.0,211.0,,,
1927-10-21,USC00272174,139.0,56.0,15.0,,,
1927-10-22,USC00272174,122.0,28.0,,,,
1927-10-23,USC00272174,161.0,-39.0,,,,
1927-10-24,USC00272174,133.0,-44.0,,,,
1927-10-25,USC00272174,139.0,-39.0,,,,
1927-10-26,USC00272174,222.0,-33.0,,,,
1927-10-27,USC00272174,167.0,6.0,,,,
1927-10-28,USC00272174,222.0,33.0,,,,
1927-10-29,USC00272174,172.0,61.0,,,,
1927-10-30,USC00272174,122.0,-44.0,,,,
1927-10-31,USC00272174,172.0,-44.0,5.0,,,
1927-11-01,USC00272174,178.0,28.0,,,,
1927-11-02,USC00272174,222.0,11.0,,,,
1927-11-03,USC00272174,178.0,150.0,432.0,,,
1927-11-04,USC00272174,183.0,44.0,729.0,,,
1927-11-05,USC00272174,100.0,17.0,,,,
1927-11-06,USC00272174,78.0,11.0,3.0,,,
1927-11-07,USC00272174,50.0,-11.0,0.0,0.0,,
1927-11-08,USC00272174,44.0,-67.0,,,,
1927-11-09,USC00272174,17.0,-61.0,0.0,0.0,,
1927-11-10,USC00272174,72.0,-94.0,13.0,,,
1927-11-11,USC00272174,106.0,33.0,36.0,,,
1927-11-12,USC00272174,156.0,56.0,5.0,,,
1927-11-13,USC00272174,89.0,-39.0,,,,
1927-11-14,USC00272174,122.0,-78.0,,,,
1927-11-15,USC00272174,183.0,39.0,,,,
1927-11-16,USC00272174,206.0,89.0,0.0,,,
1927-11-17,USC00272174,206.0,161.0,28.0,,,
1927-11-18,USC00272174,189.0,28.0,384.0,,,
1927-11-19,USC00272174,33.0,-33.0,0.0,0.0,,
1927-11-20,USC00272174,11.0,-83.0,0.0,,,
1927-11-21,USC00272174,28.0,-83.0,3.0,8.0,,
1927-11-22,USC00272174,78.0,28.0,5.0,,,
1927-11-23,USC00272174,161.0,61.0,13.0,,,
1927-11-24,USC00272174,128.0,-44.0,91.0,0.0,,
1927-11-25,USC00272174,28.0,-11.0,28.0,8.0,,25.0
1927-11-26,USC00272174,78.0,-39.0,0.0,,,
1927-11-27,USC00272174,89.0,22.0,99.0,,,
1927-11-28,USC00272174,89.0,-33.0,10.0,,,
1927-11-29,USC00272174,139.0,0.0,91.0,5.0,,
1927-11-30,USC00272174,172.0,-6.0,0.0,,,
1928-09-01,USC00272174,211.0,56.0,,,,
1928-09-02,USC00272174,233.0,44.0,,,,
1928-09-03,USC00272174,172.0,122.0,457.0,,,
1928-09-04,USC00272174,239.0,156.0,13.0,,,
1928-09-05,USC00272174,206.0,61.0,,,,
1928-09-06,USC00272174,183.0,72.0,3.0,,,
1928-09-07,USC00272174,233.0,56.0,3.0,,,
1928-09-08,USC00272174,261.0,117.0,3.0,,,
1928-09-09,USC00272174,256.0,67.0,3.0,,,
1928-09-10,USC00272174,222.0,28.0,,,,
1928-09-11,USC00272174,267.0,122.0,145.0,,,
1928-09-12,USC00272174,222.0,122.0,142.0,,,
1928-09-13,USC00272174,267.0,128.0,373.0,,,
1928-09-14,USC00272174,211.0,122.0,0.0,,,0.0
1928-09-15,USC00272174,172.0,128.0,,,,
1928-09-16,USC00272174,261.0,133.0,5.0,,,
1928-09-17,USC00272174,272.0,189.0,38.0,,,
1928-09-18,USC00272174,189.0,94.0,61.0,,,
1928-09-19,USC00272174,133.0,89.0,38.0,,,
1928-09-20,USC00272174,239.0,100.0,64.0,,,
1928-09-21,USC00272174,228.0,133.0,0.0,,,
1928-09-22,USC00272174,200.0,100.0,30.0,,,
1928-09-23,USC00272174,200.0,17.0,25.0,,,
1928-09-24,USC00272174,161.0,22.0,10.0,,,
1928-09-25,USC00272174,150.0,-6.0,5.0,,,
1928-09-26,USC00272174,117.0,44.0,71.0,,,
1928-09-27,USC00272174,128.0,-22.0,8.0,,,
1928-09-28,USC00272174,117.0,44.0,18.0,,,
1928-09-29,USC00272174,139.0,-28.0,10.0,,,
1928-09-30,USC00272174,133.0,-17.0,,,,
1928-10-01,USC00272174,156.0,-28.0,,,,
1928-10-02,USC00272174,150.0,-11.0,,,,
1928-10-03,USC00272174,228.0,61.0,,,,
1928-10-04,USC00272174,250.0,44.0,,,,
1928-10-05,USC00272174,183.0,89.0,10.0,,,
1928-10-06,USC00272174,206.0,106.0,23.0,,,
1928-10-07,USC00272174,178.0,39.0,20.0,,,
1928-10-08,USC00272174,156.0,-22.0,,,,
1928-10-09,USC00272174,222.0,17.0,8.0,,,
1928-10-10,USC00272174,183.0,11.0,,,,
1928-10-11,USC00272174,211.0,6.0,0.0,,,
1928-10-12,USC00272174,306.0,61.0,,,,
1928-10-13,USC00272174,233.0,72.0,0.0,,,
1928-10-14,USC00272174,133.0,-28.0,,,,
1928-10-15,USC00272174,200.0,-44.0,,,,
1928-10-16,USC00272174,233.0,72.0,3.0,,,
1928-10-17,USC00272174,272.0,144.0,5.0,,,
1928-10-18,USC00272174,244.0,194.0,155.0,,,
1928-10-19,USC00272174,256.0,156.0,5.0,,,
1928-10-20,USC00272174,178.0,100.0,23.0,,,
1928-10-21,USC00272174,161.0,50.0,,,,
1928-10-22,USC00272174,178.0,-17.0,,,,
1928-10-23,USC00272174,233.0,100.0,13.0,,,
1928-10-24,USC00272174,178.0,61.0,74.0,0.0,,
1928-10-25,USC00272174,150.0,-33.0,0.0,,,
1928-10-26,USC00272174,56.0,-50.0,10.0,0.0,,
1928-10-27,USC00272174,100.0,-67.0,,,,
1928-10-28,USC00272174,117.0,11.0,46.0,,,
1928-10-29,USC00272174,67.0,-11.0,10.0,0.0,,
1928-10-30,USC00272174,56.0,-94.0,,,,
1928-10-31,USC00272174,111.0,-83.0,,,,
1928-11-01,USC00272174,150.0,-61.0,0.0,0.0,,
1928-11-02,USC00272174,100.0,0.0,0.0,0.0,,
1928-11-03,USC00272174,117.0,44.0,5.0,0.0,,
1928-11-04,USC00272174,139.0,78.0,38.0,0.0,,
1928-11-05,USC00272174,94.0,-28.0,0.0,0.0,,
1928-11-06,USC00272174,133.0,-28.0,0.0,0.0,,
1928-11-07,USC00272174,128.0,28.0,0.0,0.0,,
1928-11-08,USC00272174,50.0,0.0,0.0,0.0,,
1928-11-09,USC00272174,56.0,-11.0,5.0,0.0,,
1928-11-10,USC00272174,100.0,-67.0,0.0,0.0,,
1928-11-11,USC00272174,89.0,-50.0,0.0,0.0,,
1928-11-12,USC00272174,94.0,-83.0,0.0,0.0,,
1928-11-13,USC00272174,100.0,-61.0,0.0,0.0,,
1928-11-14,USC00272174,133.0,-56.0,0.0,0.0,,
1928-11-15,USC00272174,183.0,11.0,0.0,0.0,,
1928-11-16,USC00272174,200.0,56.0,0.0,0.0,,
1928-11-17,USC00272174,217.0,111.0,46.0,0.0,,
1928-11-18,USC00272174,161.0,72.0,33.0,0.0,,
1928-11-19,USC00272174,94.0,61.0,0.0,0.0,,
1928-11-20,USC00272174,161.0,6.0,119.0,0.0,,
1928-11-21,USC00272174,28.0,-44.0,20.0,0.0,,
1928-11-22,USC00272174,39.0,-11.0,0.0,0.0,,102.0
1928-11-23,USC00272174,44.0,-56.0,3.0,0.0,,
1928-11-24,USC00272174,56.0,-44.0,0.0,0.0,,
1928-11-25,USC00272174,44.0,-50.0,0.0,0.0,,
1928-11-26,USC00272174,-33.0,-117.0,3.0,0.0,,127.0
1928-11-27,USC00272174,-6.0,-94.0,0.0,0.0,,0.0
1928-11-28,USC00272174,39.0,-128.0,0.0,0.0,,
1928-11-29,USC00272174,89.0,-22.0,0.0,0.0,,
1928-11-30,USC00272174,6.0,-78.0,0.0,0.0,,
1929-09-01,USC00272174,289.0,94.0,0.0,,,
1929-09-02,USC00272174,333.0,122.0,0.0,,,
1929-09-03,USC00272174,344.0,117.0,0.0,,,
1929-09-04,USC00272174,317.0,161.0,0.0,,,
1929-09-05,USC00272174,228.0,167.0,0.0,,,
1929-09-06,USC00272174,222.0,161.0,0.0,,,
1929-09-07,USC00272174,289.0,161.0,33.0,,,
1929-09-08,USC00272174,256.0,194.0,122.0,,,
1929-09-09,USC00272174,217.0,161.0,0.0,,,
1929-09-10,USC00272174,289.0,150.0,503.0,,,
1929-09-11,USC00272174,244.0,133.0,97.0,,,
1929-09-12,USC00272174,211.0,22.0,0.0,,,
1929-09-13,USC00272174,194.0,33.0,0.0,,,
1929-09-14,USC00272174,272.0,161.0,51.0,,,
1929-09-15,USC00272174,217.0,111.0,53.0,,,
1929-09-16,USC00272174,256.0,28.0,0.0,,,
1929-09-17,USC00272174,200.0,111.0,0.0,,,
1929-09-18,USC00272174,161.0,89.0,28.0,,,
1929-09-19,USC00272174,139.0,-11.0,0.0,,,
1929-09-20,USC00272174,167.0,-33.0,0.0,,,
1929-09-21,USC00272174,161.0,-22.0,0.0,,,
1929-09-22,USC00272174,178.0,-28.0,0.0,,,
1929-09-23,USC00272174,228.0,-22.0,0.0,,,
1929-09-24,USC00272174,278.0,-17.0,0.0,,,
1929-09-25,USC00272174,267.0,28.0,0.0,,,
1929-09-26,USC00272174,272.0,78.0,0.0,,,
1929-09-27,USC00272174,228.0,122.0,0.0,,,
1929-09-28,USC00272174,228.0,128.0,0.0,,,
1929-09-29,USC00272174,267.0,133.0,0.0,,,
1929-09-30,USC00272174,206.0,94.0,5.0,,,
1929-10-01,USC00272174,161.0,72.0,0.0,,,
1929-10-02,USC00272174,100.0,61.0,0.0,,,
1929-10-03,USC00272174,139.0,89.0,127.0,,,
1929-10-04,USC00272174,111.0,39.0,25.0,,,
1929-10-05,USC00272174,161.0,-6.0,0.0,,,
1929-10-06,USC00272174,211.0,-28.0,0.0,,,
1929-10-07,USC00272174,161.0,78.0,0.0,,,
1929-10-08,USC00272174,122.0,-17.0,23.0,,,
1929-10-09,USC00272174,100.0,-78.0,0.0,,,
1929-10-10,USC00272174,111.0,-83.0,0.0,,,
1929-10-11,USC00272174,167.0,-83.0,0.0,,,
1929-10-12,USC00272174,172.0,-44.0,0.0,,,
1929-10-13,USC00272174,206.0,94.0,0.0,,,
1929-10-14,USC00272174,144.0,72.0,0.0,,,
1929-10-15,USC00272174,172.0,-11.0,0.0,,,
1929-10-16,USC00272174,206.0,-11.0,0.0,,,
1929-10-17,USC00272174,150.0,17.0,18.0,0.0,,
1929-10-18,USC00272174,100.0,0.0,0.0,,,
1929-10-19,USC00272174,194.0,-72.0,0.0,,,
1929-10-20,USC00272174,256.0,28.0,0.0,,,
1929-10-21,USC00272174,250.0,11.0,0.0,,,
1929-10-22,USC00272174,206.0,61.0,0.0,,,
1929-10-23,USC00272174,217.0,122.0,163.0,,,
1929-10-24,USC00272174,178.0,39.0,3.0,,,
1929-10-25,USC00272174,94.0,28.0,5.0,,,
1929-10-26,USC00272174,161.0,50.0,0.0,,,
1929-10-27,USC00272174,222.0,44.0,0.0,,,
1929-10-28,USC00272174,172.0,-11.0,0.0,,,
1929-10-29,USC00272174,72.0,-50.0,0.0,,,
1929-10-30,USC00272174,61.0,-44.0,0.0,,,
1929-10-31,USC00272174,106.0,44.0,0.0,,,
1929-11-01,USC00272174,133.0,83.0,46.0,0.0,,
1929-11-02,USC00272174,211.0,111.0,15.0,0.0,,
1929-11-03,USC00272174,150.0,94.0,71.0,0.0,,
1929-11-04,USC00272174,122.0,67.0,10.0,0.0,,
1929-11-05,USC00272174,100.0,33.0,8.0,0.0,,
1929-11-06,USC00272174,122.0,-44.0,0.0,0.0,,
1929-11-07,USC00272174,128.0,-33.0,0.0,0.0,,
1929-11-08,USC00272174,106.0,-33.0,0.0,0.0,,
1929-11-09,USC00272174,78.0,0.0,0.0,0.0,,
1929-11-10,USC00272174,128.0,-72.0,0.0,0.0,,
1929-11-11,USC00272174,67.0,-39.0,0.0,0.0,,
1929-11-12,USC00272174,94.0,28.0,15.0,0.0,,
1929-11-13,USC00272174,122.0,28.0,0.0,0.0,,
1929-11-14,USC00272174,139.0,83.0,71.0,0.0,,
1929-11-15,USC00272174,150.0,67.0,89.0,0.0,,
1929-11-16,USC00272174,111.0,-6.0,5.0,0.0,,
1929-11-17,USC00272174,106.0,-22.0,0.0,0.0,,
1929-11-18,USC00272174,72.0,39.0,117.0,0.0,,
1929-11-19,USC00272174,100.0,17.0,81.0,0.0,,
1929-11-20,USC00272174,61.0,-22.0,0.0,0.0,,
1929-11-21,USC00272174,11.0,-67.0,0.0,0.0,WT18_Snow,0.0
1929-11-22,USC00272174,11.0,-89.0,0.0,0.0,,0.0
1929-11-23,USC00272174,11.0,-150.0,0.0,0.0,,0.0
1929-11-24,USC00272174,-11.0,-111.0,0.0,0.0,,0.0
1929-11-25,USC00272174,22.0,-50.0,20.0,25.0,,25.0
1929-11-26,USC00272174,78.0,-83.0,0.0,0.0,,0.0
1929-11-27,USC00272174,67.0,-33.0,0.0,0.0,,0.0
1929-11-28,USC00272174,61.0,-44.0,20.0,0.0,WT18_Snow,0.0
1929-11-29,USC00272174,-39.0,-144.0,0.0,0.0,,0.0
1929-11-30,USC00272174,-50.0,-156.0,0.0,0.0,,0.0
1930-09-01,USC00272174,250.0,139.0,10.0,0.0,,0.0
1930-09-02,USC00272174,256.0,150.0,53.0,0.0,,0.0
1930-09-03,USC00272174,233.0,117.0,48.0,0.0,,0.0
1930-09-04,USC00272174,167.0,50.0,0.0,0.0,,0.0
1930-09-05,USC00272174,194.0,11.0,0.0,0.0,,0.0
1930-09-06,USC00272174,228.0,100.0,28.0,0.0,,0.0
1930-09-07,USC00272174,167.0,50.0,5.0,0.0,,0.0
1930-09-08,USC00272174,150.0,33.0,0.0,0.0,,0.0
1930-09-09,USC00272174,150.0,17.0,0.0,0.0,,0.0
1930-09-10,USC00272174,144.0,22.0,0.0,0.0,,0.0
1930-09-11,USC00272174,206.0,-6.0,0.0,0.0,,0.0
1930-09-12,USC00272174,211.0,128.0,0.0,0.0,,0.0
1930-09-13,USC00272174,144.0,94.0,0.0,0.0,,0.0
1930-09-14,USC00272174,233.0,83.0,0.0,0.0,,0.0
1930-09-15,USC00272174,244.0,122.0,0.0,0.0,,0.0
1930-09-16,USC00272174,261.0,167.0,81.0,0.0,,0.0
1930-09-17,USC00272174,233.0,94.0,84.0,0.0,,0.0
1930-09-18,USC00272174,156.0,72.0,0.0,0.0,,0.0
1930-09-19,USC00272174,167.0,39.0,0.0,0.0,,0.0
1930-09-20,USC00272174,211.0,39.0,0.0,0.0,,0.0
1930-09-21,USC00272174,206.0,111.0,0.0,0.0,,0.0
1930-09-22,USC00272174,211.0,39.0,0.0,0.0,,0.0
1930-09-23,USC00272174,156.0,94.0,0.0,0.0,,0.0
1930-09-24,USC00272174,211.0,33.0,0.0,0.0,,0.0
1930-09-25,USC00272174,244.0,156.0,8.0,0.0,,0.0
1930-09-26,USC00272174,261.0,178.0,0.0,0.0,,0.0
1930-09-27,USC00272174,206.0,106.0,69.0,0.0,,0.0
1930-09-28,USC00272174,178.0,6.0,0.0,0.0,,0.0
1930-09-29,USC00272174,106.0,-22.0,8.0,0.0,,0.0
1930-09-30,USC00272174,122.0,11.0,8.0,0.0,,0.0
1930-10-01,USC00272174,117.0,39.0,5.0,0.0,,0.0
1930-10-02,USC00272174,128.0,0.0,0.0,0.0,,0.0
1930-10-03,USC00272174,111.0,-17.0,0.0,0.0,,0.0
1930-10-04,USC00272174,128.0,-39.0,0.0,0.0,,0.0
1930-10-05,USC00272174,150.0,33.0,0.0,0.0,,0.0
1930-10-06,USC00272174,178.0,6.0,0.0,0.0,,0.0
1930-10-07,USC00272174,178.0,-17.0,0.0,0.0,,0.0
1930-10-08,USC00272174,133.0,-6.0,0.0,0.0,,0.0
1930-10-09,USC00272174,172.0,50.0,0.0,0.0,,0.0
1930-10-10,USC00272174,189.0,39.0,0.0,0.0,,0.0
1930-10-11,USC00272174,200.0,72.0,0.0,0.0,,0.0
1930-10-12,USC00272174,261.0,56.0,0.0,0.0,,0.0
1930-10-13,USC00272174,289.0,61.0,0.0,0.0,,0.0
1930-10-14,USC00272174,244.0,56.0,0.0,0.0,,0.0
1930-10-15,USC00272174,133.0,67.0,53.0,0.0,,0.0
1930-10-16,USC00272174,106.0,50.0,46.0,0.0,,0.0
1930-10-17,USC00272174,122.0,72.0,38.0,0.0,,0.0
1930-10-18,USC00272174,94.0,0.0,140.0,0.0,,0.0
1930-10-19,USC00272174,44.0,-28.0,8.0,8.0,,0.0
1930-10-20,USC00272174,22.0,-28.0,3.0,3.0,,0.0
1930-10-21,USC00272174,17.0,-22.0,5.0,5.0,,0.0
1930-10-22,USC00272174,78.0,-28.0,0.0,0.0,,0.0
1930-10-23,USC00272174,100.0,-78.0,0.0,0.0,,0.0
1930-10-24,USC00272174,17.0,-17.0,211.0,178.0,,178.0
1930-10-25,USC00272174,6.0,-17.0,635.0,610.0,WT18_Snow,787.0
1930-10-26,USC00272174,50.0,0.0,20.0,20.0,,584.0
1930-10-27,USC00272174,89.0,-44.0,0.0,0.0,,508.0
1930-10-28,USC00272174,39.0,-11.0,10.0,0.0,,381.0
1930-10-29,USC00272174,78.0,-6.0,64.0,0.0,,203.0
1930-10-30,USC00272174,72.0,0.0,8.0,0.0,,152.0
1930-10-31,USC00272174,28.0,-28.0,0.0,0.0,,152.0
1930-11-01,USC00272174,22.0,-17.0,13.0,0.0,,152.0
1930-11-02,USC00272174,39.0,-67.0,0.0,0.0,,152.0
1930-11-03,USC00272174,61.0,-83.0,0.0,0.0,,152.0
1930-11-04,USC00272174,39.0,-72.0,0.0,0.0,,127.0
1930-11-05,USC00272174,61.0,6.0,224.0,0.0,,76.0
1930-11-06,USC00272174,33.0,-78.0,20.0,20.0,WT18_Snow,102.0
1930-11-07,USC00272174,-17.0,-89.0,5.0,5.0,,76.0
1930-11-08,USC00272174,50.0,-39.0,0.0,0.0,,76.0
1930-11-09,USC00272174,106.0,-28.0,0.0,0.0,,25.0
1930-11-10,USC00272174,28.0,-72.0,0.0,0.0,,25.0
1930-11-11,USC00272174,28.0,-111.0,0.0,0.0,,25.0
1930-11-12,USC00272174,94.0,-50.0,0.0,0.0,,25.0
1930-11-13,USC00272174,106.0,0.0,3.0,0.0,,25.0
1930-11-14,USC00272174,144.0,-6.0,0.0,0.0,,0.0
1930-11-15,USC00272174,61.0,-22.0,5.0,0.0,,0.0
1930-11-16,USC00272174,39.0,22.0,38.0,0.0,,0.0
1930-11-17,USC00272174,39.0,6.0,201.0,0.0,,0.0
1930-11-18,USC00272174,39.0,22.0,61.0,0.0,,0.0
1930-11-19,USC00272174,44.0,0.0,8.0,0.0,,0.0
1930-11-20,USC00272174,117.0,-17.0,0.0,0.0,,0.0
1930-11-21,USC00272174,106.0,-11.0,0.0,0.0,,0.0
1930-11-22,USC00272174,150.0,33.0,0.0,0.0,,0.0
1930-11-23,USC00272174,61.0,-6.0,0.0,0.0,,0.0
1930-11-24,USC00272174,50.0,-44.0,0.0,0.0,,0.0
1930-11-25,USC00272174,44.0,-11.0,211.0,51.0,,51.0
1930-11-26,USC00272174,-11.0,-78.0,48.0,0.0,,51.0
1930-11-27,USC00272174,-50.0,-111.0,8.0,8.0,,51.0
1930-11-28,USC00272174,-89.0,-150.0,23.0,23.0,,51.0
1930-11-29,USC00272174,-61.0,-183.0,0.0,0.0,,51.0
1930-11-30,USC00272174,61.0,-122.0,142.0,0.0,,25.0
1931-09-01,USC00272174,183.0,28.0,0.0,0.0,,0.0
1931-09-02,USC00272174,194.0,111.0,69.0,0.0,,0.0
1931-09-03,USC00272174,133.0,83.0,155.0,0.0,,0.0
1931-09-04,USC00272174,183.0,50.0,53.0,0.0,,0.0
1931-09-05,USC00272174,211.0,78.0,3.0,0.0,,0.0
1931-09-06,USC00272174,228.0,122.0,114.0,0.0,,0.0
1931-09-07,USC00272174,144.0,106.0,13.0,0.0,,0.0
1931-09-08,USC00272174,183.0,100.0,0.0,0.0,,0.0
1931-09-09,USC00272174,222.0,100.0,0.0,0.0,,0.0
1931-09-10,USC00272174,283.0,100.0,0.0,0.0,,0.0
1931-09-11,USC00272174,294.0,172.0,0.0,0.0,,0.0
1931-09-12,USC00272174,211.0,122.0,0.0,0.0,,0.0
1931-09-13,USC00272174,250.0,56.0,0.0,0.0,,0.0
1931-09-14,USC00272174,278.0,144.0,15.0,0.0,,0.0
1931-09-15,USC00272174,211.0,122.0,191.0,0.0,,0.0
1931-09-16,USC00272174,200.0,94.0,46.0,0.0,,0.0
1931-09-17,USC00272174,200.0,111.0,145.0,0.0,,0.0
1931-09-18,USC00272174,161.0,56.0,13.0,0.0,,0.0
1931-09-19,USC00272174,133.0,0.0,0.0,0.0,,0.0
1931-09-20,USC00272174,72.0,6.0,193.0,0.0,,0.0
1931-09-21,USC00272174,117.0,61.0,5.0,0.0,,0.0
1931-09-22,USC00272174,283.0,100.0,180.0,0.0,,0.0
1931-09-23,USC00272174,206.0,117.0,0.0,0.0,,0.0
1931-09-24,USC00272174,150.0,44.0,221.0,0.0,,0.0
1931-09-25,USC00272174,106.0,28.0,5.0,0.0,,0.0
1931-09-26,USC00272174,83.0,44.0,185.0,0.0,,0.0
1931-09-27,USC00272174,167.0,50.0,3.0,0.0,,0.0
1931-09-28,USC00272174,100.0,44.0,10.0,0.0,,0.0
1931-09-29,USC00272174,117.0,11.0,5.0,0.0,,0.0
1931-09-30,USC00272174,178.0,0.0,0.0,0.0,,0.0
1931-10-01,USC00272174,178.0,67.0,0.0,0.0,,0.0
1931-10-02,USC00272174,200.0,94.0,0.0,0.0,,0.0
1931-10-03,USC00272174,233.0,72.0,0.0,0.0,,0.0
1931-10-04,USC00272174,233.0,67.0,0.0,0.0,,0.0
1931-10-05,USC00272174,250.0,111.0,0.0,0.0,,0.0
1931-10-06,USC00272174,183.0,39.0,0.0,0.0,,0.0
1931-10-07,USC00272174,156.0,17.0,10.0,0.0,,0.0
1931-10-08,USC00272174,189.0,61.0,71.0,0.0,,0.0
1931-10-09,USC00272174,128.0,-28.0,0.0,0.0,,0.0
1931-10-10,USC00272174,161.0,-39.0,0.0,0.0,,0.0
1931-10-11,USC00272174,156.0,-28.0,5.0,0.0,,0.0
1931-10-12,USC00272174,56.0,-17.0,5.0,0.0,,0.0
1931-10-13,USC00272174,156.0,6.0,0.0,0.0,,0.0
1931-10-14,USC00272174,150.0,-6.0,8.0,0.0,,0.0
1931-10-15,USC00272174,89.0,56.0,147.0,0.0,,0.0
1931-10-16,USC00272174,100.0,72.0,175.0,0.0,,0.0
1931-10-17,USC00272174,89.0,22.0,79.0,0.0,,0.0
1931-10-18,USC00272174,78.0,-17.0,5.0,0.0,,0.0
1931-10-19,USC00272174,128.0,-22.0,0.0,0.0,,0.0
1931-10-20,USC00272174,172.0,0.0,0.0,0.0,,0.0
1931-10-21,USC00272174,133.0,56.0,0.0,0.0,,0.0
1931-10-22,USC00272174,128.0,17.0,0.0,0.0,,0.0
1931-10-23,USC00272174,161.0,0.0,0.0,0.0,,0.0
1931-10-24,USC00272174,144.0,17.0,0.0,0.0,,0.0
1931-10-25,USC00272174,156.0,61.0,168.0,0.0,,0.0
1931-10-26,USC00272174,122.0,17.0,10.0,0.0,,0.0
1931-10-27,USC00272174,106.0,-11.0,0.0,0.0,,0.0
1931-10-28,USC00272174,44.0,-22.0,89.0,0.0,,0.0
1931-10-29,USC00272174,61.0,28.0,229.0,0.0,,0.0
1931-10-30,USC00272174,128.0,17.0,142.0,0.0,,0.0
1931-10-31,USC00272174,56.0,17.0,25.0,0.0,,0.0
1931-11-01,USC00272174,56.0,-11.0,0.0,0.0,,0.0
1931-11-02,USC00272174,44.0,-11.0,8.0,8.0,,0.0
1931-11-03,USC00272174,56.0,-33.0,41.0,20.0,,0.0
1931-11-04,USC00272174,61.0,0.0,43.0,25.0,,25.0
1931-11-05,USC00272174,44.0,-11.0,8.0,8.0,,0.0
1931-11-06,USC00272174,17.0,-50.0,38.0,38.0,,25.0
1931-11-07,USC00272174,-22.0,-111.0,13.0,13.0,,25.0
1931-11-08,USC00272174,17.0,-144.0,0.0,0.0,,25.0
1931-11-09,USC00272174,139.0,-17.0,0.0,0.0,,0.0
1931-11-10,USC00272174,211.0,11.0,0.0,0.0,,0.0
1931-11-11,USC00272174,133.0,-22.0,0.0,0.0,,0.0
1931-11-12,USC00272174,128.0,-44.0,119.0,0.0,,0.0
1931-11-13,USC00272174,156.0,33.0,20.0,0.0,,0.0
1931-11-14,USC00272174,61.0,6.0,0.0,0.0,,0.0
1931-11-15,USC00272174,17.0,-28.0,56.0,13.0,WT04_Snow_Hail,25.0
1931-11-16,USC00272174,28.0,-39.0,89.0,76.0,,76.0
1931-11-17,USC00272174,122.0,-11.0,5.0,0.0,,25.0
1931-11-18,USC00272174,139.0,17.0,33.0,0.0,,0.0
1931-11-19,USC00272174,89.0,6.0,0.0,0.0,,0.0
1931-11-20,USC00272174,72.0,11.0,8.0,0.0,,0.0
1931-11-21,USC00272174,178.0,44.0,0.0,0.0,,0.0
1931-11-22,USC00272174,178.0,78.0,0.0,0.0,,0.0
1931-11-23,USC00272174,161.0,33.0,0.0,0.0,,0.0
1931-11-24,USC00272174,211.0,128.0,0.0,0.0,,0.0
1931-11-25,USC00272174,139.0,17.0,0.0,0.0,WT04_Snow_Hail,0.0
1931-11-26,USC00272174,28.0,-72.0,13.0,0.0,,0.0
1931-11-27,USC00272174,-44.0,-83.0,0.0,0.0,,0.0
1931-11-28,USC00272174,-22.0,-133.0,0.0,0.0,,25.0
1931-11-29,USC00272174,17.0,-94.0,0.0,0.0,,0.0
